EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_t8,VQ_COLOR_CALLS
1514451220469,-1,-1,2,2,2,2,2,2,0
1514451381598,-1,-1,-1,-1,-1,0,2,2,1
1514451440979,-1,-1,-1,-1,2,2,2,2,1
1514453078708,-1,-1,-1,-1,2,2,2,-1,0
1514453203982,-1,-1,-1,-1,-1,2,2,2,1
1514453691876,-1,-1,-1,-1,2,2,2,2,0
1514457611696,-1,-1,-1,-1,-1,2,0,0,0
1514462101368,-1,-1,3,2,2,2,2,2,1
1514467342411,-1,-1,-1,-1,-1,-1,3,2,1
1514467893617,-1,-1,2,-1,2,-1,2,3,1
1514470664065,-1,-1,2,-1,2,-1,2,3,1
1514471216551,-1,-1,-1,-1,-1,-1,3,2,1
1514471695205,-1,-1,2,2,2,2,2,2,1
1514474041142,-1,-1,3,3,3,-1,3,-1,0
1514531799973,-1,-1,2,2,2,2,2,2,1
1514532411208,-1,-1,2,2,2,2,2,2,1
1514581848719,-1,-1,-1,-1,-1,0,2,1,1
1514625235739,-1,-1,2,2,2,2,2,2,1
1514672475629,-1,-1,-1,-1,2,2,2,2,2
1514697487960,-1,-1,-1,-1,2,2,2,2,2
1514698865384,-1,-1,-1,-1,2,2,2,2,2
1514700683230,-1,-1,2,-1,-1,2,2,2,2
1514700927869,-1,-1,-1,-1,-1,-1,2,2,2
1514700928997,-1,-1,-1,2,2,2,-1,2,2
1514701012167,-1,-1,-1,2,2,2,-1,2,2
1514701017165,-1,-1,-1,-1,-1,-1,2,2,2
1514701097303,3,3,3,3,3,3,3,3,3
1514701782716,-1,-1,2,2,2,2,2,2,2
1514701784877,-1,-1,2,2,2,2,2,2,2
1514701881570,-1,-1,-1,2,-1,2,2,2,2
1514702510198,-1,-1,-1,-1,2,2,2,2,2
1514702739417,-1,-1,3,3,-1,3,2,3,2
1514702857914,-1,-1,3,2,2,2,2,2,2
1514702936717,-1,-1,-1,-1,2,2,2,2,2
1514703025104,-1,-1,-1,-1,2,2,2,2,2
1514703290118,3,3,3,3,3,3,3,3,3
1514703338382,-1,-1,2,2,2,2,2,2,2
1514703384254,-1,-1,-1,-1,-1,2,2,2,2
1514703384371,-1,-1,2,2,2,2,2,2,2
1514703422863,-1,-1,-1,2,-1,2,2,2,2
1514703531927,-1,-1,-1,-1,2,2,-1,2,2
1514703546403,-1,-1,-1,-1,-1,2,2,2,2
1514703715914,3,3,3,3,3,3,3,3,3
1514703727732,-1,-1,2,2,2,2,2,2,2
1514703776487,-1,-1,-1,2,2,2,2,2,2
1514703829601,-1,-1,2,-1,-1,2,2,2,2
1514703923927,-1,-1,2,2,2,2,2,2,2
1514704018987,-1,-1,-1,-1,-1,-1,2,3,2
1514704265045,-1,-1,2,2,2,2,2,2,2
1514704335582,-1,-1,-1,2,-1,2,2,2,2
1514704403246,-1,-1,-1,-1,2,2,2,2,2
1514704422510,-1,-1,-1,2,2,-1,2,2,2
1514704453756,3,3,3,3,3,3,3,3,3
1514704465208,-1,-1,-1,-1,2,2,2,2,2
1514704469974,3,3,3,3,3,3,3,3,3
1514704478322,-1,-1,-1,-1,2,2,2,2,2
1514704510756,-1,-1,-1,-1,2,2,2,-1,2
1514704535663,-1,-1,-1,-1,2,2,2,2,2
1514704569272,-1,-1,-1,2,2,-1,2,2,2
1514704577279,-1,-1,-1,-1,-1,-1,2,2,2
1514704578277,-1,-1,-1,2,2,2,2,-1,2
1514704595312,-1,-1,-1,-1,2,2,2,2,2
1514704783626,-1,-1,-1,-1,2,2,2,2,2
1514704910235,-1,-1,-1,-1,2,2,2,2,2
1514705084638,-1,-1,-1,-1,-1,0,-1,0,2
1514705096007,-1,-1,-1,-1,-1,2,2,2,2
1514705115146,-1,-1,-1,-1,-1,2,2,2,2
1514705160193,-1,-1,2,2,2,2,2,2,2
1514705234351,-1,-1,2,2,2,2,2,2,2
1514705291840,-1,-1,-1,2,2,2,2,2,2
1514705302714,-1,-1,2,2,2,2,2,2,2
1514705331270,3,3,3,3,3,3,3,3,3
1514705337648,3,3,3,3,3,3,3,3,3
1514705367319,-1,-1,2,2,2,2,2,2,2
1514705459525,3,3,3,3,3,3,3,3,3
1514705475119,-1,-1,-1,-1,-1,-1,2,2,2
1514705505478,-1,-1,2,2,2,2,2,2,2
1514705505731,-1,-1,-1,2,2,2,2,2,2
1514705539728,-1,-1,-1,-1,-1,2,2,2,2
1514705717338,-1,-1,-1,-1,2,2,2,2,1
1514705819959,3,3,3,3,3,3,3,3,3
1514705897755,-1,-1,-1,-1,-1,-1,2,2,2
1514705949352,-1,-1,2,2,2,2,2,2,2
1514705966434,-1,-1,-1,2,2,2,2,2,2
1514706011097,-1,-1,2,2,2,2,2,2,2
1514706013582,-1,-1,-1,-1,2,2,2,2,2
1514706099288,3,3,3,3,3,3,3,3,3
1514706151567,-1,-1,-1,-1,-1,2,2,2,2
1514706163991,-1,-1,-1,2,2,2,2,2,2
1514706324276,3,3,3,3,3,3,3,3,3
1514706364912,-1,-1,-1,-1,-1,2,2,2,2
1514706403375,-1,-1,2,2,2,2,2,2,2
1514706403504,-1,-1,-1,2,2,2,2,2,2
1514706486051,-1,-1,-1,-1,2,2,2,2,2
1514706512361,-1,-1,-1,-1,-1,2,2,2,2
1514706550998,-1,-1,2,2,2,2,2,2,2
1514706654673,-1,-1,2,-1,-1,2,2,2,2
1514706680935,3,3,3,3,3,3,3,3,3
1514706729701,-1,-1,-1,-1,2,2,2,2,1
1514706994159,-1,-1,-1,-1,-1,-1,2,2,2
1514707016762,-1,-1,-1,-1,-1,-1,2,2,2
1514707021486,3,3,3,3,3,3,3,3,3
1514707067171,-1,-1,-1,-1,-1,-1,2,2,2
1514707068314,-1,-1,-1,-1,3,3,2,2,2
1514707075302,-1,-1,-1,-1,2,2,2,2,2
1514707102994,-1,-1,-1,-1,-1,2,2,2,2
1514707127632,-1,-1,-1,-1,-1,-1,2,2,2
1514707128708,-1,-1,-1,-1,3,2,2,2,2
1514707167483,-1,-1,-1,-1,-1,2,2,2,2
1514707178369,-1,-1,-1,-1,2,2,2,2,2
1514707188457,3,3,3,3,3,3,3,3,3
1514707209330,-1,-1,-1,-1,-1,-1,2,2,2
1514707210455,-1,-1,-1,-1,-1,2,2,-1,2
1514707290461,-1,-1,-1,-1,0,-1,2,0,2
1514707291173,3,3,3,3,3,3,3,3,3
1514707365548,-1,-1,-1,2,-1,2,2,2,2
1514707419468,-1,-1,-1,-1,2,2,2,2,2
1514707530117,-1,-1,2,2,2,2,2,2,2
1514707579671,-1,-1,-1,-1,2,-1,2,2,2
1514707592540,-1,-1,-1,-1,-1,-1,2,2,2
1514707667585,3,3,3,3,3,3,3,3,3
1514707688101,-1,-1,-1,-1,2,2,2,2,2
1514707712181,-1,-1,2,2,2,2,2,2,2
1514707879886,-1,-1,2,2,2,2,2,2,2
1514707882524,3,3,3,3,3,3,3,3,3
1514707915717,3,3,3,3,3,3,3,3,3
1514708022426,-1,-1,2,2,2,2,2,2,2
1514708026148,-1,-1,2,-1,2,2,2,2,2
1514708077881,-1,-1,-1,-1,2,2,2,2,2
1514708172628,-1,-1,2,2,2,2,2,2,2
1514708181950,-1,-1,2,2,2,2,2,2,2
1514708239022,-1,-1,-1,2,2,2,2,2,2
1514708250109,-1,-1,-1,2,2,2,2,2,2
1514708259243,-1,-1,-1,-1,2,2,2,2,2
1514708277875,-1,-1,2,2,2,2,2,2,2
1514708297278,-1,-1,-1,-1,-1,2,2,2,2
1514708342942,3,3,3,3,3,3,3,3,3
1514708368336,-1,-1,-1,-1,2,2,2,2,2
1514708373630,-1,-1,2,2,2,2,2,2,2
1514708455512,-1,-1,-1,2,-1,2,2,2,2
1514708462915,-1,-1,-1,2,2,2,2,2,2
1514708469179,-1,-1,-1,-1,2,2,2,2,2
1514708513706,3,3,3,3,3,3,3,3,3
1514708514806,3,3,3,3,3,3,3,3,3
1514708525214,-1,-1,2,2,2,2,2,2,2
1514708525571,3,3,3,3,3,3,3,3,3
1514708525990,-1,-1,-1,-1,2,2,-1,2,2
1514708532517,-1,-1,2,2,2,2,2,2,2
1514708561874,3,3,3,3,3,3,3,3,3
1514708612658,-1,-1,-1,-1,2,2,2,2,2
1514708629525,3,3,3,3,3,3,3,3,3
1514708719936,-1,-1,-1,-1,-1,-1,2,2,2
1514708824010,-1,-1,-1,2,2,2,2,2,2
1514708901090,-1,-1,-1,-1,2,2,2,2,2
1514708911266,-1,-1,-1,-1,2,2,2,2,0
1514708915897,3,3,3,3,3,3,3,3,3
1514708954939,-1,-1,2,2,2,2,2,2,2
1514709009284,-1,-1,-1,-1,2,2,2,2,2
1514709025395,-1,-1,-1,-1,-1,-1,2,2,2
1514709045779,-1,-1,-1,-1,-1,2,2,2,2
1514709148450,3,3,3,3,3,3,3,3,3
1514709157503,-1,-1,-1,-1,2,2,2,2,2
1514709167501,3,3,3,3,3,3,3,3,3
1514709232497,-1,-1,2,2,2,2,2,2,2
1514709245106,-1,-1,-1,2,2,2,2,2,2
1514709309303,-1,-1,-1,-1,-1,2,0,1,2
1514709427258,-1,-1,2,2,2,2,2,2,2
1514709464667,-1,-1,-1,-1,2,2,2,2,2
1514709480978,3,3,3,3,3,3,3,3,3
1514709513115,-1,-1,-1,-1,2,2,2,2,2
1514709536383,-1,-1,-1,2,2,2,2,2,2
1514709639855,-1,-1,-1,2,-1,2,2,2,2
1514709700876,-1,-1,-1,-1,-1,2,2,2,2
1514709764384,3,3,3,3,3,3,3,3,3
1514709832148,-1,-1,-1,-1,-1,-1,-1,-1,2
1514709833264,3,3,3,3,3,3,3,3,3
1514709851273,-1,-1,-1,-1,2,2,2,2,1
1514709862060,-1,-1,-1,2,2,2,2,2,2
1514709868422,-1,-1,-1,-1,2,2,2,2,2
1514709925139,3,3,3,3,3,3,3,3,3
1514709940974,3,3,3,3,3,3,3,3,3
1514710148593,3,3,3,3,3,3,3,3,3
1514710148667,3,3,3,3,3,3,3,3,3
1514710149708,3,3,3,3,3,3,3,3,3
1514710232483,-1,-1,2,-1,-1,2,2,2,2
1514710312800,-1,-1,-1,-1,2,2,2,2,2
1514710327934,-1,-1,-1,2,2,-1,2,2,2
1514710365310,-1,-1,-1,-1,2,2,2,2,2
1514710407180,-1,-1,-1,-1,2,2,2,2,2
1514710471848,-1,-1,2,-1,-1,2,2,2,2
1514710575949,3,3,3,3,3,3,3,3,3
1514710587400,-1,-1,-1,-1,0,2,1,2,2
1514710604688,-1,-1,-1,2,2,2,-1,2,2
1514710777706,3,3,3,3,3,3,3,3,3
1514710855105,-1,-1,-1,-1,2,2,2,2,2
1514710862322,-1,-1,-1,-1,-1,2,2,2,2
1514710911790,-1,-1,-1,2,-1,2,2,2,2
1514710966655,-1,-1,-1,2,2,2,2,2,2
1514710996771,-1,-1,-1,2,2,2,2,2,2
1514710997947,-1,-1,2,2,2,2,2,2,2
1514711057864,-1,-1,-1,-1,-1,-1,2,2,2
1514711058983,3,3,3,3,3,3,3,3,3
1514711078216,-1,-1,-1,-1,2,2,2,2,2
1514711085135,-1,-1,-1,2,-1,2,2,2,2
1514711111143,-1,-1,-1,2,-1,2,2,2,2
1514711126373,-1,-1,-1,-1,2,2,2,2,2
1514711154783,-1,-1,-1,-1,2,2,2,2,2
1514711194420,-1,-1,-1,-1,-1,-1,-1,-1,2
1514711216275,-1,-1,-1,-1,2,2,2,2,2
1514711224789,-1,-1,-1,2,2,2,2,2,2
1514711320750,-1,-1,-1,-1,2,2,2,2,2
1514711329432,-1,-1,-1,-1,-1,2,2,2,2
1514711341733,-1,-1,-1,-1,2,-1,2,2,2
1514711363429,3,3,3,3,3,3,3,3,3
1514711370701,-1,-1,3,3,-1,3,-1,3,2
1514711393102,-1,-1,-1,2,2,2,2,2,2
1514711477202,-1,-1,-1,-1,-1,2,2,2,2
1514711644232,-1,-1,-1,2,2,2,2,2,2
1514711720653,-1,-1,-1,-1,2,2,2,2,2
1514711739510,-1,-1,2,2,2,2,2,2,2
1514711771139,-1,-1,-1,-1,2,2,2,2,2
1514711802475,-1,-1,-1,2,2,2,2,2,2
1514711808369,-1,-1,2,2,2,2,2,2,2
1514711893424,-1,-1,-1,-1,-1,-1,-1,-1,2
1514711914644,-1,-1,-1,-1,-1,-1,2,2,2
1514711915806,-1,-1,-1,2,2,-1,2,2,2
1514711965983,3,3,3,3,3,3,3,3,3
1514711966614,-1,-1,2,2,2,2,2,2,2
1514711994272,3,3,3,3,3,3,3,3,3
1514712007927,-1,-1,-1,-1,-1,-1,2,2,2
1514712009021,-1,-1,-1,2,2,2,-1,2,2
1514712050564,-1,-1,2,2,2,2,2,2,2
1514712140951,3,3,3,3,3,3,3,3,3
1514712174623,3,3,3,3,3,3,3,3,3
1514712175736,3,3,3,3,3,3,3,3,3
1514712196227,-1,-1,2,2,-1,2,2,2,2
1514712382157,-1,-1,-1,2,-1,2,2,2,2
1514712392178,3,3,3,3,3,3,3,3,3
1514712401537,-1,-1,2,-1,-1,2,2,2,2
1514712441654,-1,-1,-1,-1,2,2,2,2,2
1514712459667,-1,-1,-1,2,2,2,2,2,2
1514712465179,3,3,3,3,3,3,3,3,3
1514712470985,3,3,3,3,3,3,3,3,3
1514712472113,3,3,3,3,3,3,3,3,3
1514712489301,-1,-1,-1,-1,-1,2,2,2,2
1514712518612,3,3,3,3,3,3,3,3,3
1514712524012,-1,-1,-1,-1,2,2,2,2,2
1514712533123,-1,-1,-1,-1,-1,2,2,2,2
1514712565349,-1,-1,-1,2,2,2,-1,2,2
1514712579657,-1,-1,-1,2,2,2,2,2,2
1514712613044,-1,-1,-1,2,-1,2,3,2,2
1514712619384,-1,-1,3,2,2,2,2,2,2
1514712637196,-1,-1,3,3,-1,2,2,2,2
1514712661346,-1,-1,-1,-1,2,2,2,2,2
1514712662464,-1,-1,-1,2,2,-1,-1,2,2
1514712714046,-1,-1,-1,-1,-1,-1,2,2,2
1514712715230,-1,-1,-1,2,2,2,-1,2,2
1514712752736,3,3,3,3,3,3,3,3,3
1514712757228,-1,-1,-1,-1,-1,-1,2,2,2
1514712758291,-1,-1,-1,2,2,-1,-1,2,2
1514712928941,-1,-1,-1,-1,2,2,2,2,2
1514712940168,-1,-1,2,2,2,2,2,2,2
1514713003089,-1,-1,2,2,2,2,2,2,2
1514713016829,-1,-1,-1,2,2,2,2,2,2
1514713052550,-1,-1,-1,-1,-1,-1,2,2,0
1514713084295,3,3,3,3,3,3,3,3,3
1514713179173,-1,-1,-1,-1,2,-1,2,-1,2
1514713275043,-1,-1,-1,-1,2,2,2,2,2
1514713279246,-1,-1,-1,-1,-1,2,2,2,2
1514713325666,-1,-1,-1,-1,2,2,2,2,0
1514713332507,-1,-1,2,2,2,2,2,2,2
1514713342613,3,3,3,3,3,3,3,3,3
1514713444028,-1,-1,-1,-1,-1,2,2,2,2
1514713460622,3,3,3,3,3,3,3,3,3
1514713472701,3,3,3,3,3,3,3,3,3
1514713513643,-1,-1,2,2,2,2,2,2,2
1514713556211,-1,-1,2,2,2,2,2,2,2
1514713608162,-1,-1,-1,-1,2,2,2,2,0
1514713639568,3,3,3,3,3,3,3,3,3
1514713657056,-1,-1,-1,-1,-1,-1,2,3,2
1514713696546,-1,-1,2,-1,-1,2,2,2,2
1514713730573,-1,-1,2,2,2,2,2,2,2
1514713777525,-1,-1,2,2,2,2,2,2,2
1514713840621,-1,-1,-1,-1,2,2,2,2,2
1514713862469,-1,-1,2,2,2,2,2,2,2
1514713871190,-1,-1,2,2,2,2,2,2,2
1514713928357,-1,-1,-1,-1,2,2,2,-1,2
1514713931380,3,3,3,3,3,3,3,3,3
1514713945410,3,3,3,3,3,3,3,3,3
1514713965887,-1,-1,-1,-1,-1,-1,2,2,2
1514713980622,-1,-1,-1,2,2,2,3,2,2
1514714043241,-1,-1,2,2,2,2,2,2,2
1514714062510,-1,-1,-1,2,2,2,2,2,2
1514714066507,3,3,3,3,3,3,3,3,3
1514714068216,-1,-1,2,3,2,3,2,2,2
1514714113224,3,3,3,3,3,3,3,3,3
1514714117090,-1,-1,-1,-1,-1,2,2,2,2
1514714120423,-1,-1,-1,-1,2,2,-1,2,2
1514714141735,-1,-1,-1,-1,2,2,-1,2,2
1514714157764,3,3,3,3,3,3,3,3,3
1514714252407,-1,-1,-1,-1,-1,2,2,2,2
1514714346236,-1,-1,-1,2,-1,2,2,2,2
1514714349547,-1,-1,-1,-1,-1,2,2,2,2
1514714371487,-1,-1,-1,-1,-1,-1,2,2,2
1514714378798,3,3,3,3,3,3,3,3,3
1514714425593,-1,-1,2,2,2,2,2,2,2
1514714487089,-1,-1,-1,2,2,2,-1,2,2
1514714591153,3,3,3,3,3,3,3,3,3
1514714598246,-1,-1,-1,-1,2,2,2,2,2
1514714647996,-1,-1,-1,2,2,-1,2,2,2
1514714651658,3,3,3,3,3,3,3,3,3
1514714787788,-1,-1,2,2,2,2,2,2,2
1514714955751,-1,-1,-1,-1,-1,-1,2,2,2
1514714989524,-1,-1,-1,-1,2,2,2,2,2
1514714996686,-1,-1,-1,-1,2,2,2,2,2
1514715012351,3,3,3,3,3,3,3,3,3
1514715067758,-1,-1,2,2,2,2,2,2,2
1514715186773,-1,-1,-1,-1,2,2,2,2,1
1514715187129,-1,-1,2,2,2,2,2,2,2
1514715425389,-1,-1,-1,-1,2,2,2,2,2
1514715438403,3,3,3,3,3,3,3,3,3
1514715520577,-1,-1,-1,-1,2,2,2,2,2
1514715538311,-1,-1,-1,-1,2,2,2,2,2
1514715561072,-1,-1,2,2,2,2,2,2,2
1514715851802,3,3,3,3,3,3,3,3,3
1514715872236,-1,-1,-1,-1,-1,-1,2,3,2
1514715908921,-1,-1,-1,2,-1,2,2,2,2
1514715910026,-1,-1,-1,2,2,2,2,2,2
1514715921644,-1,-1,-1,-1,-1,2,2,2,2
1514715971310,-1,-1,-1,-1,-1,2,2,2,2
1514715971645,-1,-1,2,2,2,2,2,2,2
1514715982249,-1,-1,-1,-1,2,-1,-1,3,2
1514716014970,3,3,3,3,3,3,3,3,3
1514716030071,3,3,3,3,3,3,3,3,3
1514716082761,-1,-1,-1,-1,2,2,2,2,2
1514716171372,-1,-1,-1,2,-1,2,2,2,2
1514716177486,-1,-1,-1,-1,-1,-1,2,2,2
1514716181401,-1,-1,-1,-1,2,2,-1,2,2
1514716187635,3,3,3,3,3,3,3,3,3
1514716188795,3,3,3,3,3,3,3,3,3
1514716246264,3,3,3,3,3,3,3,3,3
1514716247374,3,3,3,3,3,3,3,3,3
1514716266675,-1,-1,2,2,2,2,2,2,2
1514716385518,-1,-1,2,-1,2,2,2,2,2
1514716402650,3,3,3,3,3,3,3,3,3
1514716420327,-1,-1,-1,-1,-1,2,2,2,2
1514716437008,3,3,3,3,3,3,3,3,3
1514716439800,-1,-1,-1,-1,-1,-1,-1,2,2
1514716450936,3,3,3,3,3,3,3,3,3
1514716485943,3,3,3,3,3,3,3,3,3
1514716514227,-1,-1,2,-1,-1,2,2,2,2
1514716521599,-1,-1,-1,-1,-1,2,2,2,2
1514716555894,-1,-1,2,2,2,2,2,2,2
1514716571232,-1,-1,2,2,2,2,2,2,2
1514716588934,-1,-1,-1,-1,2,2,2,2,2
1514716612936,-1,-1,2,2,2,2,2,2,2
1514716614439,3,3,3,3,3,3,3,3,3
1514716687310,3,3,3,3,3,3,3,3,3
1514716772592,3,3,3,3,3,3,3,3,3
1514716840073,3,3,3,3,3,3,3,3,3
1514716867775,-1,-1,2,2,2,2,2,2,2
1514716896286,-1,-1,-1,-1,2,2,2,2,2
1514716937273,3,3,3,3,3,3,3,3,3
1514716962217,-1,-1,2,2,2,2,2,2,2
1514716969515,-1,-1,-1,-1,-1,-1,2,2,2
1514717067251,-1,-1,-1,-1,-1,2,2,2,2
1514717154916,-1,-1,2,2,2,2,2,2,2
1514717191309,-1,-1,2,2,2,2,2,2,2
1514717197695,-1,-1,-1,2,-1,2,2,2,2
1514717198840,-1,-1,-1,2,2,2,2,2,2
1514717303734,-1,-1,2,2,2,2,2,2,2
1514717513881,-1,-1,-1,-1,2,2,2,2,2
1514717544959,-1,-1,2,2,2,2,2,2,2
1514717609518,-1,-1,-1,-1,2,2,2,2,2
1514717756041,-1,-1,-1,-1,-1,-1,2,2,2
1514717831959,-1,-1,-1,-1,2,2,2,2,2
1514717897440,-1,-1,2,2,2,2,2,2,2
1514717930518,-1,-1,2,-1,-1,2,2,2,2
1514718010611,-1,-1,-1,-1,2,2,2,2,2
1514718025309,-1,-1,-1,2,2,2,2,2,2
1514718084419,-1,-1,2,2,2,2,2,2,2
1514718094453,-1,-1,-1,-1,-1,2,2,2,2
1514718171495,-1,-1,-1,-1,2,2,2,2,2
1514718244616,3,3,3,3,3,3,3,3,3
1514718274421,-1,-1,-1,-1,2,2,2,2,2
1514718431995,3,3,3,3,3,3,3,3,3
1514718574776,-1,-1,-1,-1,-1,2,2,2,2
1514718585017,3,3,3,3,3,3,3,3,3
1514718607547,-1,-1,-1,-1,2,2,2,2,2
1514718616368,-1,-1,-1,-1,-1,3,0,2,2
1514718623410,-1,-1,2,2,2,2,2,2,2
1514718655129,3,3,3,3,3,3,3,3,3
1514718674406,3,3,3,3,3,3,3,3,3
1514718680113,-1,-1,2,2,2,2,2,2,2
1514718692293,-1,-1,-1,-1,2,2,2,2,2
1514718693246,-1,-1,-1,-1,2,2,2,2,2
1514718693293,-1,-1,-1,-1,2,2,2,2,2
1514718708990,3,3,3,3,3,3,3,3,3
1514718709729,-1,-1,-1,-1,2,2,2,2,2
1514718860732,-1,-1,-1,-1,2,-1,2,2,2
1514718907492,-1,-1,2,2,2,2,2,2,2
1514718937018,-1,-1,-1,-1,2,2,2,2,2
1514718945080,2,2,2,2,-1,-1,-1,-1,2
1514718968411,-1,-1,-1,-1,-1,-1,-1,-1,0
1514719091182,2,2,2,2,-1,-1,2,-1,2
1514719123393,-1,-1,-1,2,2,-1,2,2,2
1514719130818,-1,-1,-1,-1,-1,2,2,2,2
1514719181191,-1,-1,-1,-1,2,2,2,2,2
1514719238440,2,2,2,2,-1,-1,3,3,2
1514719273784,-1,-1,2,2,2,2,2,2,2
1514719323465,-1,-1,2,2,2,2,2,2,2
1514719493563,-1,-1,2,2,2,2,2,2,2
1514719527461,3,3,3,3,3,3,3,3,3
1514719554077,-1,-1,-1,2,-1,2,2,2,2
1514719574833,3,3,3,3,3,3,3,3,3
1514719592837,-1,-1,-1,-1,-1,-1,2,2,2
1514719625613,-1,-1,2,-1,2,2,2,2,2
1514719812506,-1,-1,2,2,2,2,2,2,2
1514719817501,3,3,3,3,3,3,3,3,3
1514719853475,-1,-1,-1,-1,-1,2,2,2,2
1514719896230,-1,-1,-1,2,2,-1,-1,2,2
1514719940048,-1,-1,-1,-1,2,2,2,2,2
1514720063527,3,3,3,3,3,3,3,3,3
1514720127175,-1,-1,-1,-1,-1,-1,2,2,2
1514720128300,3,3,3,3,3,3,3,3,3
1514720187597,3,3,3,3,3,3,3,3,3
1514720195624,-1,-1,2,2,2,2,2,2,2
1514720250588,-1,-1,-1,-1,2,2,2,2,2
1514720314853,-1,-1,2,2,2,2,2,2,2
1514720388108,-1,-1,2,2,2,2,2,2,2
1514720410255,-1,-1,-1,2,2,2,2,2,2
1514720453430,3,3,3,3,3,3,3,3,3
1514720458075,-1,-1,-1,2,-1,-1,2,2,2
1514720501607,-1,-1,2,2,2,2,2,2,2
1514720567216,-1,-1,2,2,2,2,2,2,2
1514720570152,3,3,3,3,3,3,3,3,3
1514720577344,-1,-1,-1,-1,-1,-1,2,2,2
1514720582025,-1,-1,2,2,2,2,2,2,2
1514720640794,-1,-1,2,2,2,2,2,2,2
1514720685721,-1,-1,-1,-1,-1,2,2,2,2
1514720694203,-1,-1,-1,-1,-1,2,2,2,2
1514720701853,-1,-1,2,-1,2,2,2,2,2
1514720768926,-1,-1,-1,-1,-1,-1,2,2,2
1514720770086,-1,-1,-1,-1,-1,-1,-1,2,2
1514720782467,-1,-1,-1,2,2,2,2,2,2
1514720843342,3,3,3,3,3,3,3,3,3
1514720844453,3,3,3,3,3,3,3,3,3
1514720844840,-1,-1,2,2,2,2,2,2,2
1514720878082,-1,-1,-1,-1,-1,-1,2,2,2
1514720879243,-1,-1,-1,-1,-1,-1,-1,-1,2
1514720939791,-1,-1,2,2,2,2,2,2,2
1514721077083,-1,-1,-1,-1,2,2,2,2,2
1514721219868,3,3,3,3,3,3,3,3,3
1514721220959,3,3,3,3,3,3,3,3,3
1514721256840,3,3,3,3,3,3,3,3,3
1514721313687,3,3,3,3,3,3,3,3,3
1514721321835,3,3,3,3,3,3,3,3,3
1514721322937,3,3,3,3,3,3,3,3,3
1514721369793,-1,-1,2,2,2,2,2,2,2
1514721409308,-1,-1,2,2,2,2,2,2,2
1514721533161,-1,-1,-1,-1,2,2,2,2,2
1514721548706,-1,-1,-1,2,-1,2,2,2,2
1514721561700,3,3,3,3,3,3,3,3,3
1514721562826,3,3,3,3,3,3,3,3,3
1514721592859,-1,-1,-1,-1,2,2,2,2,2
1514721596498,-1,-1,-1,-1,-1,2,2,2,2
1514721833060,3,3,3,3,3,3,3,3,3
1514721836314,-1,-1,-1,-1,2,2,2,2,1
1514721853296,3,3,3,3,3,3,3,3,3
1514721858046,-1,-1,2,-1,2,2,2,2,2
1514721908678,3,3,3,3,3,3,3,3,3
1514721945271,-1,-1,2,2,2,2,2,2,2
1514722005088,3,3,3,3,3,3,3,3,3
1514722011374,-1,-1,-1,-1,-1,-1,2,3,2
1514722035203,-1,-1,2,2,2,2,2,2,2
1514722087265,3,3,3,3,3,3,3,3,3
1514722190273,3,3,3,3,3,3,3,3,3
1514722224081,-1,-1,-1,-1,-1,2,2,2,2
1514722299987,3,3,3,3,3,3,3,3,3
1514722355602,-1,-1,-1,2,2,2,2,2,2
1514722376809,3,3,3,3,3,3,3,3,3
1514722411958,-1,-1,2,-1,2,2,2,2,2
1514722417459,-1,-1,-1,-1,2,2,2,2,2
1514722426314,3,3,3,3,3,3,3,3,3
1514722438439,-1,-1,-1,-1,-1,2,3,2,2
1514722446560,3,3,3,3,3,3,3,3,3
1514722453868,-1,-1,-1,2,2,2,2,2,2
1514722455944,-1,-1,2,2,2,2,2,2,2
1514722500991,-1,-1,2,2,2,2,2,2,2
1514722658360,3,3,3,3,3,3,3,3,3
1514722734305,3,3,3,3,3,3,3,3,3
1514722740416,-1,-1,-1,-1,-1,2,2,2,2
1514722750528,3,3,3,3,3,3,3,3,3
1514722778039,3,3,3,3,3,3,3,3,3
1514722787678,3,3,3,3,3,3,3,3,3
1514722811234,-1,-1,2,2,2,2,2,2,2
1514722833133,-1,-1,-1,-1,2,2,2,2,2
1514722837355,-1,-1,-1,-1,2,2,2,2,2
1514722858900,-1,-1,2,2,2,2,2,2,2
1514722867337,-1,-1,2,2,2,2,2,2,2
1514722873489,-1,-1,2,2,2,2,2,2,2
1514722891490,-1,-1,2,2,2,2,2,2,2
1514722918113,-1,-1,-1,-1,2,2,2,2,2
1514722943835,-1,-1,-1,2,2,2,2,2,2
1514722974418,3,3,3,3,3,3,3,3,3
1514722984381,-1,-1,-1,-1,-1,2,3,2,2
1514723003342,-1,-1,-1,-1,2,2,2,2,2
1514723020855,-1,-1,-1,-1,0,-1,2,1,2
1514723031110,-1,-1,-1,-1,-1,-1,2,2,2
1514723032232,-1,-1,-1,3,3,3,3,-1,2
1514723035019,-1,-1,-1,-1,3,2,2,3,1
1514723036812,-1,-1,-1,-1,2,2,2,2,2
1514723050207,-1,-1,-1,-1,2,2,2,2,2
1514723093136,3,3,3,3,3,3,3,3,3
1514723104133,-1,-1,2,2,2,2,2,2,2
