EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_CALLS
1508417406122,-1,3,3,3,0
1508417408140,-1,3,3,3,0
1508417410159,-1,3,3,2,1
1508417494258,-1,3,3,3,0
1508417494478,-1,3,3,2,1
1508417522681,-1,3,3,2,0
1508417523044,-1,3,3,3,1
1508417632203,-1,3,3,2,1
1508417632337,-1,3,2,2,1
1508417633577,-1,3,3,3,1
1508417634020,-1,3,3,3,1
1508418482578,-1,3,3,3,1
1508418484896,-1,3,2,2,0
1508418490774,-1,3,3,3,0
1508418493010,-1,3,3,2,0
1508418494014,-1,3,3,2,0
1508418556011,-1,3,3,2,0
1508418556266,-1,3,2,2,0
1508418602987,-1,3,3,2,0
1508418605933,-1,3,2,2,0
1508418609888,-1,3,3,2,1
1508418615649,-1,3,3,2,0
1508418615652,-1,3,2,2,1
1508418639227,-1,3,3,2,0
1508418639837,-1,3,3,2,0
1508418658124,-1,3,3,2,0
1508418983510,-1,3,3,2,1
1508418984139,-1,3,3,2,1
1508418985401,-1,3,3,2,0
1508418986840,-1,3,3,2,0
1508419572442,-1,3,3,2,0
1508419574227,-1,3,2,2,1
1508419630699,-1,3,3,3,0
1508419685970,-1,3,3,3,0
1508419715180,-1,3,3,2,0
1508419732215,-1,3,3,1,1
1508419761179,-1,3,2,2,0
1508419761311,-1,3,3,3,0
1508420333433,-1,3,3,2,0
1508420337091,-1,3,3,3,0
1508420347751,-1,3,2,2,1
1508420348649,-1,3,3,2,0
1508420405637,-1,3,3,3,0
1508420413198,-1,3,3,3,1
1508420415726,-1,3,3,3,0
1508420427450,-1,3,3,2,0
1508420429129,-1,3,3,3,0
1508420502787,-1,3,3,2,0
1508420503036,-1,3,3,3,0
1508420503121,-1,3,3,1,0
1508420503662,-1,3,3,2,1
1508420817588,-1,3,2,2,1
1508421749439,-1,3,2,2,1
1508421781422,-1,3,3,3,0
1508421851249,-1,3,3,2,1
1508422163498,-1,3,3,2,0
1508422206513,-1,3,3,2,0
1508422237886,-1,3,3,2,0
1508422238717,-1,-1,3,3,0
1508422239957,-1,3,3,2,0
1508422241088,-1,3,3,2,0
1508422448418,-1,3,3,2,0
1508422453428,-1,3,3,1,0
1508422456199,-1,3,3,3,0
1508422456442,-1,3,1,1,1
1508422800845,-1,3,3,0,0
1508422806989,-1,3,3,3,1
1508422807928,-1,3,3,2,0
1508422809688,-1,3,3,2,0
1508422814951,-1,3,3,0,0
1508422874959,-1,3,3,2,0
1508422874997,-1,3,3,3,0
1508422945330,-1,3,3,3,0
1508422989809,-1,3,3,3,0
1508423047814,-1,3,3,3,0
1508423057702,-1,3,3,3,0
1508423080184,-1,3,3,3,1
1508423116103,-1,3,2,2,1
1508423174219,-1,3,3,2,0
1508423177378,-1,3,3,3,0
1508423208422,-1,3,2,2,1
1508423209576,-1,3,2,2,0
1508423217110,-1,3,3,2,0
1508423217733,-1,3,1,2,1
1508423219052,-1,3,3,2,0
1508423288616,-1,3,3,2,1
1508423306702,-1,3,3,3,0
1508423308123,-1,3,3,3,0
1508423409874,-1,3,3,2,1
1508423411639,-1,3,2,2,1
1508423434005,-1,3,3,3,0
1508423434969,-1,3,3,2,0
1508423437708,-1,3,3,3,0
1508423442918,-1,-1,3,2,0
1508423444955,-1,3,3,2,1
1508423472999,-1,3,3,2,1
1508423536334,-1,3,3,3,0
1508423547016,-1,3,3,1,1
1508423547878,-1,3,3,2,1
1508423570621,-1,3,3,0,0
1508423589296,-1,3,2,2,1
1508423595623,-1,3,3,3,1
1508423596222,-1,3,3,3,1
1508423648755,-1,3,3,3,1
1508423650582,-1,3,3,2,0
1508423869569,-1,3,1,1,0
1508424383547,-1,3,3,3,1
1508424434059,-1,3,3,2,0
1508424434071,-1,3,3,2,0
1508424465205,-1,3,3,2,0
1508424490097,-1,3,3,2,0
1508424598394,-1,3,3,3,1
1508424598817,-1,3,3,2,0
1508424601231,-1,3,3,2,0
1508424618123,-1,3,2,2,1
1508424679030,-1,3,3,2,1
1508424728887,-1,3,3,2,1
1508425327439,-1,3,3,3,0
1508425328699,-1,3,3,3,0
1508425329516,-1,3,3,2,0
1508425331468,-1,3,3,1,0
1508425333736,-1,3,0,0,0
1508425334778,-1,3,3,3,0
1508425353595,-1,3,3,3,0
1508425362108,-1,3,3,2,0
1508425363938,-1,3,3,1,0
1508425381510,-1,3,3,1,0
1508425384546,-1,3,3,2,0
1508425387787,-1,3,3,3,0
1508425448893,-1,3,3,3,0
1508425450670,-1,3,3,2,0
1508425453193,-1,3,3,1,0
1508425455112,-1,3,3,3,0
1508425455328,-1,3,3,3,1
1508425687652,-1,3,3,3,0
1508425689861,-1,3,3,3,0
1508425690708,-1,3,3,1,0
1508425692657,-1,3,3,2,1
1508425693758,-1,3,3,2,0
1508425696913,-1,3,3,3,0
1508425727153,-1,3,3,3,0
1508425739812,-1,3,3,3,0
1508425758305,-1,3,3,3,0
1508425760350,-1,3,3,2,0
1508425807921,-1,3,3,3,0
1508425809183,-1,3,3,3,0
1508425810035,-1,3,3,3,0
1508425811798,-1,3,3,2,0
1508425813986,-1,3,3,2,1
1508425921484,-1,3,3,1,1
1508425922831,-1,3,3,2,0
1508426171312,-1,3,3,2,0
1508426172332,-1,3,2,2,1
1508426179792,-1,3,3,0,0
1508426191928,-1,3,3,2,0
1508426195723,-1,3,3,3,1
1508426212226,-1,3,3,3,1
1508426218336,-1,3,3,2,1
1508426223425,-1,3,3,3,0
1508426291250,-1,3,3,2,0
1508426297841,-1,3,3,3,0
1508426299989,-1,3,3,3,0
1508426337015,-1,3,3,3,1
1508426343542,-1,3,3,2,0
1508426345188,-1,3,3,2,0
1508426361501,-1,3,3,1,1
1508426361709,-1,3,3,3,0
1508426362341,-1,3,3,2,0
1508426408428,-1,3,3,3,0
1508426409226,-1,3,3,3,0
1508426412252,-1,3,3,3,0
1508426413485,-1,3,3,2,0
1508426416694,-1,3,3,2,1
1508426418280,-1,3,3,2,1
1508426442816,-1,3,3,1,0
1508426446715,-1,3,3,2,1
1508426447335,-1,3,3,2,0
1508426450184,-1,3,3,3,0
1508426672326,-1,3,3,2,0
1508426772613,-1,3,3,2,1
1508426777486,-1,3,3,2,0
1508426792785,-1,3,3,3,1
1508426799208,-1,3,2,2,1
1508427499116,-1,3,3,3,0
1508427500154,-1,3,3,0,0
1508427564372,-1,3,3,2,1
1508427564647,-1,3,3,3,1
1508427840924,-1,3,3,3,1
1508427856584,-1,3,3,3,1
1508427858602,-1,3,3,3,1
1508427924228,-1,3,3,3,1
1508427924646,-1,3,2,2,1
1508427972217,-1,3,3,2,0
1508428081962,-1,3,2,2,0
1508428082093,-1,3,3,2,1
1508428083364,-1,3,2,2,0
1508428083475,-1,3,3,2,0
1508428209741,-1,3,3,2,0
1508428213487,-1,3,3,3,0
1508428219754,-1,3,2,2,0
1508428733056,-1,3,3,3,0
1508428735078,-1,3,3,2,0
1508428736665,-1,3,1,1,0
1508428737461,-1,3,3,3,0
1508428740236,-1,3,3,1,0
1508428742902,-1,3,3,2,1
1508428745137,-1,3,3,3,0
1508428809937,-1,3,3,3,0
1508428813400,-1,3,3,3,0
1508428815837,-1,3,3,2,0
1508428816419,-1,3,3,2,0
1508428817449,-1,3,3,3,0
1508428821518,-1,3,3,3,0
1508428831230,-1,3,3,3,0
1508428832226,-1,3,3,1,0
1508428833407,-1,3,3,2,0
1508428835019,-1,3,3,2,0
1508428835394,-1,3,3,2,0
1508428845112,-1,3,3,3,0
1508428859451,-1,3,3,3,1
1508428859656,-1,3,3,3,0
1508428865063,-1,3,3,2,0
1508428935106,-1,3,3,2,1
1508428936328,-1,3,3,2,1
1508428936980,-1,3,3,3,0
1508428938130,-1,3,3,3,1
1508428939166,-1,3,3,3,0
1508428951053,-1,3,3,2,0
1508428952679,-1,3,3,3,0
1508428957013,-1,3,3,3,1
1508428958937,-1,3,3,3,0
1508428962637,-1,3,3,3,0
1508428970680,-1,3,3,3,0
1508428973080,-1,3,3,2,0
1508429001791,-1,3,3,2,0
1508429004486,-1,3,3,3,0
1508429054410,-1,3,3,2,0
1508429061935,-1,3,3,3,1
1508429075450,-1,3,3,3,0
1508429076470,-1,3,3,2,0
1508429108523,-1,3,3,3,1
1508429173405,-1,3,2,2,0
1508429175618,-1,3,3,3,1
1508429178336,-1,3,3,2,0
1508429287259,-1,3,3,2,1
1508429287365,-1,3,3,2,1
1508429287540,-1,3,3,2,0
1508429287726,-1,3,3,3,1
1508429287818,-1,3,3,3,0
1508429289387,-1,3,3,2,0
1508429290085,-1,3,3,3,0
1508429292460,-1,3,3,3,1
1508429296457,-1,3,3,3,0
1508429299357,-1,3,3,2,0
1508429302865,-1,3,3,2,0
1508429313801,-1,3,3,3,0
1508429318120,-1,3,3,2,1
1508429321215,-1,3,3,3,1
1508429322437,-1,3,3,2,1
1508429333637,-1,3,3,2,0
1508429334262,-1,3,3,3,0
1508429338278,-1,3,3,3,0
1508429410297,-1,-1,3,3,1
1508429415828,-1,3,3,2,0
1508429415882,-1,3,3,2,0
1508429416830,-1,3,3,2,1
1508429418370,-1,3,3,3,0
1508429492117,-1,3,3,3,1
1508429533539,-1,3,3,3,0
1508429552743,-1,3,3,2,1
1508429556603,-1,3,3,2,1
1508429567807,-1,3,3,3,1
1508429573249,-1,3,3,3,1
1508429574060,-1,3,3,3,1
1508429583964,-1,3,3,3,0
1508429708872,-1,3,3,2,1
1508429711907,-1,3,3,2,1
1508430012776,-1,3,3,3,0
1508430016035,-1,3,3,3,1
1508430016858,-1,3,3,2,1
1508430019874,-1,3,3,3,0
1508430031982,-1,3,3,2,0
1508430037258,-1,3,3,3,0
1508430038531,-1,3,3,3,1
1508430062739,-1,3,3,3,1
1508430134118,-1,3,2,2,0
1508430359759,-1,3,3,3,0
1508430360468,-1,3,3,3,1
1508430361065,-1,3,2,2,1
1508430361342,-1,3,3,3,1
1508430361394,-1,-1,3,3,1
1508430399911,-1,3,3,3,1
1508430734603,-1,3,3,2,0
1508430738744,-1,3,3,3,1
1508430743630,-1,3,2,2,1
1508430743635,-1,-1,3,3,0
1508430754030,-1,3,3,2,1
1508430755452,-1,3,2,2,1
1508430763734,-1,3,2,2,0
1508430767798,-1,3,2,2,1
1508430832066,-1,3,3,2,0
1508430852515,-1,3,2,2,0
1508431066524,-1,3,3,2,0
1508431093705,-1,3,2,2,0
1508431097781,-1,3,3,3,0
1508431099784,-1,3,3,3,0
1508431101826,-1,3,3,3,0
1508431119064,-1,3,3,2,0
1508431146961,-1,3,3,2,0
1508431148787,-1,3,3,2,0
1508431216032,-1,3,3,2,0
1508431216770,-1,3,2,2,0
1508431249917,-1,3,3,2,0
1508431252964,-1,3,3,2,0
1508431274507,-1,3,3,2,0
1508431274579,-1,3,3,2,0
1508431275040,-1,3,3,2,0
1508431571734,-1,3,1,1,0
1508431580772,-1,3,3,1,0
1508431618303,-1,3,3,3,0
1508431627421,-1,3,3,3,0
1508431630281,-1,3,3,2,0
1508431637581,-1,3,3,3,0
1508431645378,-1,3,3,2,0
1508431646896,-1,3,3,2,1
1508431693717,-1,3,3,3,0
1508431694319,-1,3,3,2,0
1508431696373,-1,3,2,2,0
1508431697056,-1,3,3,0,0
1508431704844,-1,3,3,3,0
1508431705871,-1,3,3,2,0
1508431706073,-1,3,3,3,0
1508431706685,-1,3,3,1,0
1508431811985,-1,3,3,3,0
1508431813201,-1,3,3,3,0
1508431814039,-1,3,3,3,0
1508431819062,-1,3,2,2,0
1508431820139,-1,3,3,3,0
1508431821361,-1,3,3,1,0
1508431823031,-1,3,3,2,0
1508431823361,-1,3,3,2,0
1508431832996,-1,3,3,3,0
1508431859007,-1,3,3,2,0
1508431861252,-1,3,3,1,0
1508431872694,-1,3,2,2,0
1508431873510,-1,3,3,2,0
1508431936473,-1,3,3,3,0
1508431939749,-1,3,3,2,0
1508431953808,-1,3,3,2,0
1508431957127,-1,3,2,2,0
1508431983335,-1,3,3,3,0
1508431988209,-1,3,3,3,0
1508432052081,-1,3,3,3,0
1508432055415,-1,3,3,2,1
1508432056546,-1,3,3,3,1
1508432058159,-1,3,3,2,0
1508432064873,-1,3,3,3,0
1508432073786,-1,3,3,2,0
1508432074665,-1,3,3,2,1
1508432079928,-1,3,3,2,0
1508432081566,-1,3,2,2,1
1508432086692,-1,3,3,1,1
1508432094408,-1,3,2,2,1
1508432095485,-1,3,3,3,1
1508432112145,-1,3,3,2,1
1508432173254,-1,3,3,2,0
1508432176479,-1,3,3,2,1
1508432179485,-1,3,3,3,0
1508432180343,-1,3,3,2,0
1508432181537,-1,3,3,2,1
1508432182350,-1,3,3,2,0
1508432183620,-1,3,3,2,0
1508432195539,-1,3,2,2,1
1508432894958,-1,3,3,2,1
1508432899952,-1,3,3,3,1
1508432903761,-1,3,3,3,1
1508432961310,-1,3,3,3,1
1508433494501,-1,3,2,2,1
1508433497652,-1,3,3,2,0
1508433500783,-1,3,3,3,0
1508433501676,-1,3,3,2,1
1508433503800,-1,3,3,2,1
1508433564142,-1,3,3,3,0
1508433564937,-1,3,2,2,0
1508433566786,-1,3,3,2,0
1508433567089,-1,3,2,2,0
1508433567894,-1,3,3,2,1
1508433568041,-1,3,3,3,1
1508433568080,-1,3,3,3,1
1508433616472,-1,3,3,2,0
1508433620390,-1,3,3,2,1
1508433621453,-1,3,3,2,1
1508433678108,-1,3,2,2,1
1508433678111,-1,3,3,2,0
1508433679046,-1,-1,3,3,1
1508433857470,-1,3,3,3,1
1508433882032,-1,3,3,3,0
1508433885274,-1,3,3,2,0
1508434700084,-1,3,3,2,1
1508434704323,-1,3,3,3,0
1508434716135,-1,3,3,2,1
1508434721446,-1,3,3,3,0
1508434753998,-1,3,3,2,1
1508435414468,-1,3,3,2,1
1508435415723,-1,3,3,3,1
1508435417522,-1,3,3,2,0
1508435423212,-1,3,3,3,1
1508435440412,-1,3,3,3,0
1508435445264,-1,3,3,1,0
1508435450342,-1,3,3,3,0
1508435510307,-1,3,3,2,0
1508435510373,-1,3,3,3,0
1508435510531,-1,3,3,0,0
1508435510771,-1,3,3,3,0
1508435510820,-1,3,3,1,0
1508435535311,-1,3,3,1,0
1508435540336,-1,3,3,3,0
1508435543682,-1,3,3,2,0
1508435609141,-1,3,3,3,0
1508435665183,-1,3,3,2,0
1508435666373,-1,3,3,1,0
1508435688125,-1,3,2,2,0
1508435688741,-1,3,3,3,0
1508435689154,-1,3,2,2,0
1508435692404,-1,3,3,3,0
1508435732904,-1,3,3,3,1
1508435733055,-1,3,3,3,0
1508435734054,-1,3,3,3,0
1508435734196,-1,3,3,3,0
1508435734218,-1,3,3,3,0
1508435775976,-1,3,3,2,1
1508435777993,-1,3,3,3,1
1508435783089,-1,3,3,3,0
1508435785104,-1,3,3,2,1
1508435795559,-1,3,3,2,1
1508435805304,-1,3,3,3,1
1508435808182,-1,3,3,1,0
1508435811039,-1,3,3,2,0
1508435862929,-1,3,3,2,0
1508435863185,-1,3,3,1,1
1508435863532,-1,3,3,3,0
1508435924615,-1,3,3,2,0
1508435924824,-1,3,3,2,1
1508436135176,-1,3,3,3,1
1508436247238,-1,3,3,3,1
1508436248462,-1,3,3,3,1
1508436248876,-1,3,3,2,1
1508436249506,-1,3,3,3,1
1508436250797,-1,3,3,3,1
1508436251213,-1,3,3,3,1
1508436251357,-1,3,3,2,1
1508436539144,-1,3,3,2,1
1508436545415,-1,3,3,3,0
1508436553047,-1,3,3,3,0
1508436618189,-1,3,3,3,1
1508436620218,-1,3,3,2,1
1508436622016,-1,3,3,2,0
1508436626856,-1,3,3,3,0
1508436644173,-1,3,3,3,0
1508436653955,-1,3,3,2,0
1508436662225,-1,3,3,2,0
1508436737383,-1,3,3,3,0
1508436740149,-1,3,3,2,0
1508436745494,-1,3,3,2,0
1508436746518,-1,3,2,2,0
1508436862985,-1,3,3,3,1
1508436864851,-1,3,3,2,0
1508436900518,-1,3,3,3,1
1508436949298,-1,3,3,3,0
1508436950366,-1,3,3,1,1
1508436950839,-1,3,3,3,1
1508436950973,-1,3,3,3,1
1508436977102,-1,3,3,3,0
1508436977925,-1,3,3,3,1
1508437456746,-1,3,3,3,1
1508437460524,-1,3,2,2,0
1508437463005,-1,3,3,2,0
1508437463220,-1,3,2,2,0
1508437486408,-1,3,2,2,1
1508437543202,-1,3,3,2,0
1508437543413,-1,3,3,2,0
1508437543519,-1,3,2,2,1
1508437555744,-1,3,3,2,0
1508437555784,-1,3,2,2,0
1508437579054,-1,3,3,2,1
1508437580062,-1,3,3,2,1
1508437583305,-1,3,3,3,0
1508437806853,-1,3,3,2,0
1508438542338,-1,3,3,3,1
1508438543568,-1,3,3,3,0
1508438661873,-1,3,3,2,0
1508438664071,-1,3,3,2,1
1508438667007,-1,3,3,1,1
1508438745401,-1,3,3,2,0
1508438749764,-1,3,3,2,0
1508438750729,-1,3,3,2,0
1508438786362,-1,3,3,3,0
1508439019079,-1,3,3,1,0
1508439020286,-1,3,3,2,0
1508439021288,-1,3,3,0,0
1508439022273,-1,3,2,2,0
1508439023312,-1,3,1,1,0
1508439028103,-1,3,3,2,0
1508439538391,-1,3,3,2,0
1508439540677,-1,3,1,1,1
1508439617618,-1,3,3,1,0
1508439692203,-1,3,3,3,0
1508439741654,-1,3,3,3,0
1508439742617,-1,3,3,3,1
1508439744912,-1,3,3,1,0
1508439748355,-1,3,3,3,1
1508440475506,-1,3,3,3,1
1508440818308,-1,3,3,2,1
1508440827691,-1,3,3,3,0
1508440829542,-1,3,2,2,1
1508441181829,-1,3,3,3,1
1508441188795,-1,3,3,3,0
1508441189861,-1,3,3,3,1
1508442030291,-1,3,3,2,0
1508442041507,-1,3,3,2,0
1508442043101,-1,3,3,3,0
1508442045165,-1,3,3,2,0
1508442052735,-1,3,3,3,1
1508442065061,-1,3,3,2,0
1508442073142,-1,3,3,2,0
1508442147619,-1,3,3,2,1
1508442150645,-1,3,2,2,1
1508442173828,-1,3,3,2,0
1508442174475,-1,3,2,2,0
1508442176158,-1,3,3,2,0
1508442180164,-1,3,3,3,0
1508442180906,-1,3,3,3,1
1508442197415,-1,3,3,3,0
1508442262574,-1,3,3,2,0
1508442264932,-1,3,3,3,0
1508442268612,-1,3,3,2,0
1508442305000,-1,3,3,2,0
1508442859686,-1,3,3,2,0
1508442863429,-1,3,3,2,0
1508442866821,-1,3,3,3,0
1508442867647,-1,3,3,3,0
1508442911049,-1,3,3,3,0
1508442963145,-1,3,3,2,0
1508442963208,-1,3,3,3,1
1508442980036,-1,3,3,1,0
1508442982084,-1,3,1,1,1
1508442984081,-1,3,3,2,0
1508442986109,-1,3,3,1,0
1508442988154,-1,3,3,3,0
1508443031144,-1,3,3,3,0
1508443034322,-1,3,3,1,0
1508443581420,-1,3,3,2,1
1508443587411,-1,3,2,2,0
1508443591746,-1,3,3,3,0
1508443605940,-1,3,3,3,0
1508443608399,-1,3,3,3,0
1508443609021,-1,3,3,2,0
1508443617156,-1,3,3,2,0
1508443620421,-1,3,3,2,0
1508443626657,-1,3,3,2,0
1508443632976,-1,3,3,3,1
1508443633186,-1,3,2,2,0
1508443642507,-1,3,3,2,0
1508443645983,-1,3,3,3,1
1508443647808,-1,3,3,3,0
1508443651308,-1,3,3,2,1
1508443701522,-1,3,3,3,0
1508443705579,-1,3,3,3,1
1508443707593,-1,3,3,2,0
1508443708523,-1,3,3,3,1
1508443710464,-1,3,0,1,1
1508443731176,-1,3,3,2,0
1508443785750,-1,3,3,3,0
1508443785971,-1,3,3,3,0
1508444060723,-1,3,3,2,1
1508444064526,-1,3,3,3,0
1508444067779,-1,3,3,2,0
1508444072038,-1,3,3,1,1
1508445390146,-1,3,3,3,0
1508445422554,-1,3,3,1,1
1508445422667,-1,3,3,2,1
1508445423007,-1,3,3,3,1
1508445423057,-1,3,3,3,1
1508445441472,-1,3,3,3,1
1508445501735,-1,3,3,3,1
1508445505786,-1,3,3,1,1
1508445511844,-1,3,3,3,1
1508445869930,-1,3,3,2,1
1508445872104,-1,3,3,2,1
1508445883675,-1,3,3,3,0
1508445904579,-1,3,3,3,1
1508445981954,-1,3,3,2,1
1508446049211,-1,3,3,3,1
1508446106962,-1,3,3,3,0
1508447905840,-1,3,3,2,0
1508447906045,-1,3,3,2,0
1508447907390,-1,3,3,3,0
1508447908494,-1,3,3,2,0
1508447909425,-1,3,3,2,0
1508447910896,-1,3,2,2,0
1508447913944,-1,3,3,3,1
1508447914754,-1,3,3,3,0
1508447934143,-1,3,3,3,0
1508447936003,-1,3,3,3,0
1508447945270,-1,3,3,3,0
1508447949691,-1,3,3,2,1
1508447960993,-1,3,3,1,1
1508447965094,-1,3,3,2,0
1508448029430,-1,3,3,2,0
1508448033714,-1,3,3,2,1
1508448034369,-1,3,3,2,0
1508448053397,-1,3,2,2,0
1508448083924,-1,3,3,2,0
1508448144501,-1,3,2,2,1
1508448145352,-1,3,3,3,0
1508448147819,-1,3,3,2,1
1508448157152,-1,3,3,2,1
1508448157197,-1,3,2,2,1
1508448196119,-1,3,3,2,1
1508448201188,-1,3,3,3,0
1508448264334,-1,3,3,2,0
1508448267900,-1,3,3,2,1
1508448270647,-1,3,2,2,1
1508448273540,-1,3,3,3,0
1508448276388,-1,3,2,2,1
1508448295447,-1,3,3,3,0
1508448302566,-1,3,2,2,1
1508448311131,-1,3,2,3,1
1508448314429,-1,3,3,3,0
1508448316887,-1,3,3,3,0
1508448384740,-1,3,3,3,0
1508448385799,-1,3,3,3,0
1508448392026,-1,3,3,3,0
1508448407506,-1,3,1,1,1
1508448410548,-1,3,3,1,0
1508448414208,-1,3,3,3,0
1508448420493,-1,3,3,3,1
1508448423940,-1,3,3,1,0
1508448433344,-1,3,3,2,1
1508448433753,-1,3,3,3,0
1508448434371,-1,3,3,2,0
1508448821002,-1,3,0,0,0
1508448821098,-1,3,3,3,1
1508448822568,-1,3,3,2,1
1508448869010,-1,3,3,3,1
1508448872476,-1,3,2,2,0
1508448877777,-1,3,2,2,0
1508448899236,-1,3,3,2,0
1508448899659,-1,3,3,2,0
1508448903107,-1,3,2,2,0
1508448904717,-1,3,3,2,0
1508448947596,-1,3,3,3,0
1508448986197,-1,3,3,2,0
1508448996917,-1,3,3,3,0
1508448999966,-1,3,3,2,0
1508449110318,-1,3,3,3,0
1508449110357,-1,3,3,3,0
1508449110608,-1,3,3,3,0
1508449111139,-1,3,3,2,0
1508449112171,-1,3,3,2,0
1508449129208,-1,3,3,3,1
1508449136002,-1,3,3,2,0
1508449191462,-1,3,2,2,0
1508449191660,-1,3,3,2,0
1508449835939,-1,3,3,3,1
1508450906466,-1,3,3,3,0
1508450977549,-1,3,3,2,0
1508450981976,-1,3,2,2,0
1508451626392,-1,3,3,3,0
1508451629068,-1,3,3,1,0
1508451629999,-1,3,3,2,0
1508451644493,-1,3,3,2,1
1508451645111,-1,3,3,3,0
1508451645321,-1,3,3,1,0
1508451646139,-1,3,3,3,0
1508451652049,-1,3,3,2,0
1508452378463,-1,3,3,1,1
1508452380106,-1,3,3,3,0
1508452397968,-1,3,3,3,0
1508452469552,-1,3,3,3,0
1508452477937,-1,3,3,2,1
1508452488624,-1,3,3,3,0
1508452494739,-1,3,3,2,0
1508452500440,-1,3,3,3,1
1508452547433,-1,3,3,3,0
1508452549970,-1,3,3,3,0
1508452711855,-1,3,3,3,0
1508452715047,-1,3,3,2,1
1508453062622,-1,3,3,3,0
1508453063537,-1,3,3,2,0
1508454147778,-1,3,3,2,1
1508454153658,-1,3,3,2,0
1508454154885,-1,3,3,3,0
1508454155873,-1,3,3,2,0
1508454157935,-1,3,3,3,0
1508454220728,-1,3,3,3,0
1508454220798,-1,3,3,2,0
1508454222422,-1,3,2,2,0
1508454223283,-1,3,3,3,1
1508454425696,-1,3,3,2,0
1508454508951,-1,3,3,2,1
1508454509800,-1,3,3,2,1
1508454511080,-1,3,3,2,0
1508454513086,-1,3,3,3,1
1508454513906,-1,3,3,1,1
1508455112058,-1,3,3,3,1
1508455113274,-1,3,3,2,0
1508455113275,-1,3,3,3,1
1508455113884,-1,3,3,3,1
1508455114701,-1,3,1,1,1
1508455120946,-1,3,3,2,0
1508455126659,-1,3,2,2,0
1508455159450,-1,3,3,1,0
1508455173443,-1,3,3,2,0
1508455176106,-1,3,3,3,0
1508455176720,-1,3,3,2,0
1508455177573,-1,3,3,2,0
1508455207738,-1,3,3,3,0
1508455228475,-1,3,3,3,0
1508455231422,-1,3,3,1,0
1508455233589,-1,3,3,3,0
1508455236389,-1,3,3,2,0
1508455238528,-1,3,3,3,0
1508455459773,-1,3,3,3,0
1508455460190,-1,3,2,2,0
1508455460231,-1,3,3,3,1
1508455461955,-1,3,3,2,0
1508455462593,-1,3,3,3,0
1508455589782,-1,3,0,0,0
1508455590635,-1,3,3,2,1
1508455592610,-1,3,2,2,0
1508455593866,-1,3,3,2,0
1508455594729,-1,3,3,2,0
1508455596679,-1,3,1,1,1
1508455598684,-1,3,1,1,1
1508455599713,-1,3,3,3,1
1508455610944,-1,3,3,1,1
1508455640659,-1,3,3,3,0
1508455644539,-1,3,1,1,0
1508455708612,-1,3,3,3,1
1508455715272,-1,3,3,2,0
1508455949838,-1,3,3,3,1
1508455951030,-1,3,3,3,0
1508455951870,-1,3,3,1,1
1508455953097,-1,3,3,2,1
1508455953899,-1,3,3,0,1
1508455955122,-1,3,3,2,0
1508455956134,-1,3,3,0,1
1508455957077,-1,3,3,3,1
1508455959202,-1,3,3,1,0
1508455981071,-1,3,3,3,1
1508455982327,-1,3,3,1,1
1508456035158,-1,3,3,3,1
1508456035491,-1,3,3,3,1
1508456421227,-1,3,3,2,0
1508456905246,-1,3,3,2,1
1508457150299,-1,3,3,2,1
1508457150523,-1,3,3,3,1
1508457296840,-1,3,3,2,1
1508457364855,-1,-1,3,3,1
1508457364973,-1,3,3,3,0
1508457393964,-1,3,3,3,1
1508457415479,-1,3,1,1,1
1508458121614,-1,3,2,2,1
1508458233638,-1,3,2,2,1
1508458951004,-1,3,3,2,0
1508459682612,-1,3,3,3,1
1508459683226,-1,3,3,3,0
1508459683436,-1,3,3,3,0
1508459693003,-1,3,3,3,0
1508459697687,-1,3,3,3,1
1508459700945,-1,3,2,2,0
1508459701158,-1,3,3,3,0
1508459714116,-1,3,3,2,1
1508459724865,-1,3,3,2,0
1508459729598,-1,3,3,2,1
1508459796697,-1,3,3,3,0
1508459798850,-1,3,2,2,0
1508459811977,-1,3,3,2,0
1508460024882,-1,3,3,2,0
1508460025183,-1,3,3,3,0
1508460025519,-1,3,3,3,0
1508460025731,-1,3,3,3,0
1508460028196,-1,3,3,1,0
1508460028894,-1,3,3,2,0
1508460276859,-1,3,3,3,1
1508460303657,-1,3,3,3,1
1508460313757,-1,3,3,3,1
1508460319441,-1,3,3,3,1
1508460371585,-1,3,3,2,0
1508460371592,-1,3,2,2,0
1508460372827,-1,3,3,3,0
1508460408498,-1,3,3,2,0
1508460408632,-1,3,3,3,0
1508460415342,-1,3,3,3,1
1508460424521,-1,3,3,1,0
1508460427807,-1,3,3,3,0
1508460435954,-1,3,3,3,0
1508460439832,-1,3,2,2,0
1508460447536,-1,3,2,2,1
1508460457869,-1,3,3,1,0
1508460462383,-1,3,3,3,0
1508460995396,-1,3,3,2,0
1508461003576,-1,3,3,2,0
1508461060680,-1,3,3,2,0
1508461140019,-1,3,3,3,0
1508461141262,-1,3,3,3,0
1508461234641,-1,3,3,3,0
1508461234643,-1,3,3,3,1
1508461237866,-1,3,3,3,0
1508461238602,-1,3,3,2,0
1508461310538,-1,3,2,2,0
1508461310574,-1,3,3,2,1
1508461310872,-1,3,3,2,1
1508461310951,-1,3,3,3,1
1508461311236,-1,3,3,2,1
1508461311365,-1,3,3,2,0
1508461358605,-1,3,3,2,1
