EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_t2,VQ_COLOR_t3,VQ_COLOR_t4,VQ_COLOR_t5,VQ_COLOR_t6,VQ_COLOR_t7,VQ_COLOR_CALLS
1511165706979,3,3,3,3,3,3,2,1
1511167979554,3,3,3,3,3,3,3,0
1511168731810,3,3,3,3,3,3,3,1
1511168931876,3,3,3,3,3,3,3,1
1511169114145,3,3,2,2,3,2,2,1
1511169801442,3,3,3,2,2,3,2,1
1511169906262,3,3,3,0,2,2,0,0
1511170191886,3,3,3,3,3,3,2,0
1511170439032,3,3,3,3,3,3,2,1
1511171808320,3,3,3,3,3,3,2,0
1511172024703,3,3,3,3,2,2,3,0
1511172902172,3,3,3,3,3,3,3,1
1511173914304,3,3,3,3,3,3,3,0
1511174575860,3,3,3,3,3,3,3,0
1511175176967,3,3,3,3,3,3,3,0
1511176050209,3,3,3,3,3,3,2,1
1511177795241,3,3,3,3,3,3,3,1
1511178946065,3,3,3,3,3,3,3,0
1511179796602,3,3,3,3,3,3,3,1
1511179935930,3,3,3,3,3,3,3,0
1511180410417,3,3,3,2,2,3,2,0
1511181726408,3,3,3,3,3,3,3,0
1511182655322,3,3,3,3,3,3,3,1
1511183017235,3,3,3,3,3,3,2,0
1511183155904,3,3,3,3,3,3,3,1
1511183437947,3,3,3,3,3,3,3,0
1511184067722,3,3,3,2,2,2,3,1
1511184835016,3,3,3,3,2,2,3,1
1511185102151,3,3,3,3,3,3,3,1
1511185985198,3,3,3,3,3,2,3,0
1511186781641,3,3,3,3,3,0,2,1
1511186820159,3,3,3,3,3,3,3,0
1511188101500,3,3,3,3,3,3,2,0
1511189121569,3,3,3,3,3,3,3,1
1511190421750,3,3,3,3,3,3,3,0
1511195117007,3,3,3,3,3,3,3,1
1511246170020,3,3,3,3,3,3,3,1
1511246339931,3,3,3,2,1,3,1,1
1511246917748,3,3,3,3,3,3,2,0
1511247662582,3,3,3,3,2,3,2,1
1511248568600,3,3,3,3,2,2,2,0
1511250094283,3,3,3,3,2,3,2,0
1511250305432,3,3,2,3,1,2,1,1
1511251581580,3,3,3,3,3,3,3,0
1511252504877,3,3,3,2,1,2,1,1
1511252600232,3,3,3,3,3,3,3,0
1511253801566,3,3,3,3,2,2,3,1
1511253992340,3,3,3,2,3,2,2,0
1511255603532,3,3,3,3,3,3,3,0
1511263950004,3,3,3,3,3,3,3,1
1511264078806,3,3,3,2,1,2,1,0
1511264353093,3,3,2,3,2,2,2,1
1511266859036,3,3,3,3,0,2,0,0
1511267299228,3,3,3,3,3,2,2,1
1511267579154,3,3,3,3,0,2,0,0
1511268208121,3,3,3,3,3,3,3,0
1511268552533,3,3,3,3,3,2,2,1
1511273130310,3,3,3,3,3,3,3,1
1511273619741,3,3,3,3,3,3,3,1
1511274259764,3,3,3,3,3,3,2,1
1511274580311,3,3,3,1,3,1,3,1
1511336433210,3,3,3,2,1,2,3,1
1511336449627,3,3,2,2,2,2,2,1
1511337411700,3,3,3,2,1,2,1,0
1511337601744,3,3,3,3,1,2,1,1
1511337661092,3,3,3,3,3,3,3,1
1511338686515,3,3,3,2,2,2,2,0
1511341929415,3,3,3,2,2,2,2,1
1511342524601,3,3,1,3,2,1,2,1
1511342890105,3,3,3,3,3,3,3,1
1511345997537,3,3,3,3,3,3,3,1
1511346017478,3,3,2,3,2,2,2,1
1511346037663,3,3,3,3,3,3,2,1
1511347571973,3,3,3,3,1,2,2,1
1511354151948,3,3,3,2,2,2,2,1
1511356685269,3,3,3,2,2,2,2,0
1511359298781,3,3,2,3,2,1,2,1
1511363826492,3,3,2,3,3,3,3,0
1511368662972,3,3,3,3,3,3,3,0
1511420848960,3,3,3,1,2,1,2,1
1511420997512,3,3,3,3,1,2,3,1
1511421015134,3,3,3,3,3,3,2,1
1511422007257,3,3,3,3,3,3,2,0
1511424864225,3,3,2,3,1,2,0,1
1511436421298,3,3,3,3,2,2,2,0
1511439908788,3,3,3,2,2,2,2,1
1511679956010,3,3,3,2,0,2,0,1
1511682103913,3,3,3,3,3,3,3,0
1511686206425,3,3,2,3,2,2,2,0
1511686641405,3,3,3,2,2,2,2,0
1511687237446,3,3,3,3,2,3,2,0
1511689882472,3,0,2,1,1,3,1,1
1511699577154,3,3,3,1,2,1,2,1
1511706183448,3,3,2,3,2,3,2,0
1511710537460,3,3,2,3,2,2,2,1
1511758819586,3,3,3,1,0,1,1,0
1511769567088,3,3,3,3,3,3,3,1
1511769891148,3,3,2,2,2,2,2,1
1511771130361,3,3,3,2,0,2,0,0
1511771715073,3,3,3,2,2,2,2,0
1511773954072,3,3,3,1,2,1,2,1
1511780163367,3,3,2,3,3,3,3,0
1511784534636,3,3,3,3,3,3,3,1
1511785675622,3,3,3,3,3,3,3,1
1511786635987,3,3,3,3,3,3,3,1
1511789279898,3,3,3,2,2,1,2,1
1511790122652,3,3,3,3,3,3,3,1
1511794247341,3,3,3,3,1,2,3,1
1511794354273,3,3,1,3,2,3,2,0
1511794687803,3,3,3,3,1,2,3,0
1511794739231,3,3,3,3,3,0,2,0
1511797414572,3,3,3,2,2,2,2,0
1511797550617,3,3,3,3,2,3,2,0
1511847261871,3,3,3,3,2,2,2,1
1511850079763,3,3,3,2,2,2,2,0
1511854541708,3,3,3,0,0,3,0,1
1511855828911,3,3,3,2,2,2,2,1
1511856630102,3,3,0,3,0,1,0,1
1511857024694,3,3,3,3,2,2,2,1
1511857312743,3,3,1,3,1,2,1,1
1511859482221,3,3,2,3,0,2,2,1
1511864325524,3,3,3,3,2,2,2,0
1511866626742,3,3,2,2,2,2,2,0
1511871064103,3,3,2,3,0,2,0,0
1511877827635,3,3,3,2,3,2,2,1
1511878807084,3,3,3,2,2,2,2,1
1511880653519,3,3,3,2,2,2,2,1
1511881030470,3,3,2,3,3,3,3,0
1511882304587,3,3,3,2,3,3,2,1
1511884584193,3,3,2,3,2,2,2,1
1511940553403,3,3,3,3,3,3,2,0
1511942764420,3,3,3,3,2,1,2,1
1511945555108,3,3,3,3,3,3,3,1
1511946911563,3,3,3,3,1,2,2,1
1511948094739,3,3,2,3,3,3,3,0
1511950599863,3,3,3,3,3,3,2,1
1511950729640,3,3,2,3,2,2,2,1
1511954110055,3,3,2,2,3,2,2,0
1511962824933,3,3,3,3,2,3,2,1
1511968666523,3,3,3,3,3,3,3,0
1511969336142,3,3,1,3,2,3,2,1
1511972622665,3,3,2,3,2,2,2,1
1511975848391,3,3,3,3,3,3,3,1
1511976139748,3,3,3,3,3,3,3,1
1511976425798,3,3,3,3,2,2,2,1
1511977341862,3,3,1,3,2,2,1,1
1512026414960,3,3,3,2,2,2,2,1
1512027304812,3,3,3,2,2,2,2,0
1512030428292,3,3,1,3,1,3,1,0
1512030583898,3,3,0,0,3,0,3,0
1512030873909,3,3,3,1,3,1,3,0
1512037888230,3,2,2,2,3,2,2,0
1512042718794,3,3,3,2,2,2,2,1
1512042783671,3,3,1,1,3,1,1,1
1512045139411,3,3,3,3,3,3,3,1
1512047559010,3,3,2,3,0,2,0,0
1512048379906,3,3,3,3,3,3,3,0
1512287137418,3,3,1,3,2,1,2,1
1512287434364,3,3,2,3,0,2,0,1
1512291867452,3,3,3,2,1,2,1,1
1512292030742,3,3,3,3,0,2,1,1
1512292441995,3,3,1,3,2,0,2,1
1512296718730,3,3,1,3,2,1,2,1
1512296734402,3,3,3,3,3,3,2,1
1512300346129,3,3,2,3,3,3,3,1
1512305363990,3,3,1,1,3,1,3,1
1512305659148,3,3,3,3,3,3,3,1
1512308094084,3,3,3,3,3,3,3,1
1512308389109,3,3,2,3,2,3,2,1
1512308684151,3,3,3,3,3,3,3,1
1512309708256,3,3,3,3,3,3,3,1
1512312216635,3,3,2,3,3,3,3,1
1512317671538,3,3,3,2,2,2,2,0
1512370807964,3,3,3,3,2,3,3,1
1512373705898,3,3,2,3,2,2,1,1
1512376562467,3,3,2,3,2,2,2,0
1512377169168,3,3,2,3,2,2,2,1
1512377361473,3,3,3,3,2,3,2,1
1512378204040,3,3,2,3,3,3,3,1
1512379241465,3,3,3,1,1,2,1,1
1512379715978,3,3,3,2,2,2,2,1
1512380232066,3,3,2,3,2,2,2,1
1512380863994,3,3,3,1,2,1,2,1
1512394465699,3,3,3,1,2,1,2,1
1512394796505,3,3,3,3,1,2,1,1
1512395102713,3,3,3,3,2,1,2,1
1512400345563,3,3,3,2,2,2,2,1
1512453259026,3,3,3,2,2,2,2,1
1512455936200,3,3,1,3,1,1,1,1
1512456774311,3,3,3,3,1,2,1,1
1512462898469,3,3,1,3,2,2,2,1
1512463798921,3,3,1,3,2,1,2,1
1512467183258,3,3,3,3,3,3,3,1
1512467367571,3,3,2,2,2,2,2,1
1512478734973,3,3,3,1,2,0,2,1
1512478794344,3,3,3,2,0,2,2,1
1512479716138,3,3,3,3,1,2,2,1
1512485644987,3,3,2,2,2,0,2,1
1512485853870,3,3,3,3,0,2,0,1
1512485885036,3,3,2,3,2,2,2,1
1512491021092,3,3,3,2,2,2,2,1
1512544048008,3,3,3,3,3,3,3,1
1512545231828,3,3,3,2,2,2,2,1
1512546809036,3,3,3,1,1,0,1,1
1512547928471,3,3,3,3,1,2,1,1
1512547945304,3,3,3,3,3,3,2,1
1512553114492,3,3,1,3,1,0,1,1
1512553611580,3,3,2,3,2,3,2,0
1512553761918,3,3,1,3,1,3,1,0
1512554011540,3,3,3,3,2,1,1,0
1512555726486,3,3,2,3,2,2,2,1
1512560349685,3,3,1,3,2,1,2,1
1512565790287,3,3,3,2,3,2,2,1
1512571903667,3,3,3,3,3,3,3,1
1512577824177,3,3,3,2,3,3,3,1
1512627760995,3,3,3,3,2,1,2,1
1512630060813,3,3,1,3,1,2,1,1
1512631030015,3,3,1,3,1,0,2,1
1512633578051,3,3,3,1,2,1,2,1
1512634902134,3,3,3,2,2,2,2,1
1512636520173,3,3,2,2,2,2,2,1
1512637352658,3,3,3,2,2,2,2,1
1512642322158,3,3,2,3,3,3,3,1
1512642340357,3,3,2,3,3,3,3,1
1512642507155,3,3,3,2,2,2,3,1
1512645281255,3,3,3,3,3,2,2,1
1512646209740,3,3,3,2,2,1,2,1
1512648141822,3,3,3,2,3,2,3,0
1512648165965,3,3,2,2,2,2,2,1
1512653335753,3,3,3,3,3,3,3,1
1512655652373,3,3,2,3,2,2,2,1
1512657894814,3,3,2,3,2,2,2,1
1512885246496,3,3,2,3,2,2,3,1
1512895451088,3,3,3,3,3,3,3,1
1512895721678,3,3,2,3,2,3,2,1
1512896176609,3,3,3,3,3,3,3,0
1512896878373,3,3,3,3,3,3,3,1
1512899458693,3,3,3,2,1,2,2,1
1512914308512,3,3,3,3,2,2,3,1
1512915958528,3,3,2,2,3,2,3,1
1512918500417,3,3,3,3,3,2,2,1
1512980604291,3,3,3,1,2,1,2,1
1512985853773,3,3,3,0,0,1,0,1
1512985967228,3,3,2,3,2,2,2,1
1512986331527,3,3,3,0,1,0,1,1
1512994028977,3,3,1,2,1,0,2,1
1512998947124,3,3,2,2,2,2,2,1
1512999301183,3,3,3,2,1,2,2,1
1512999645009,3,3,3,2,1,2,2,1
1512999996410,3,3,3,2,2,2,2,1
1513063540231,3,3,3,1,1,0,1,1
1513064144890,3,3,1,1,3,0,1,1
1513065425689,3,3,2,3,2,2,2,1
1513066337678,3,3,3,1,2,2,2,1
1513066366143,3,3,2,2,1,2,2,1
1513066381450,3,3,3,2,2,2,2,1
1513066847117,3,3,3,3,3,3,3,0
1513066900972,3,3,1,3,1,2,1,1
1513067105652,3,3,3,2,1,3,1,1
1513068407143,3,3,3,3,3,3,3,0
1513070967317,3,3,3,2,0,2,2,1
1513071762210,3,3,3,1,1,2,1,1
1513072314476,3,3,3,1,1,1,2,1
1513073583613,3,3,3,3,3,3,1,0
1513077122525,3,3,2,3,3,3,3,1
1513081082271,3,3,3,3,2,2,1,1
1513083294053,3,3,2,2,2,2,2,1
1513084871498,3,3,2,3,2,2,2,1
1513084899978,3,3,3,2,2,2,2,1
1513089922789,3,3,3,2,1,0,2,1
1513145671506,3,3,3,1,1,0,1,1
1513151092476,3,3,3,3,3,3,2,1
1513154153172,3,3,3,3,2,2,2,1
1513154504144,3,3,3,2,2,2,2,1
1513154554800,3,3,2,3,2,2,2,1
1513155240041,3,3,2,1,2,2,2,1
1513155267388,3,3,3,3,2,1,2,1
1513155407167,3,3,1,3,0,1,0,1
1513155653715,3,3,3,2,2,2,2,1
1513156408065,3,3,3,1,0,1,0,1
1513156606445,3,3,0,2,0,2,0,1
1513158303854,3,3,1,3,1,0,1,1
1513162980207,3,3,3,3,3,3,3,0
1513171185681,3,3,2,3,2,2,2,1
1513171862704,3,3,3,2,2,2,2,1
1513173889994,3,3,3,2,2,2,2,1
1513176262289,3,3,3,3,3,2,2,1
1513184237869,3,3,3,3,1,2,2,1
1513237905208,3,3,3,3,0,2,1,0
1513246535079,3,3,2,2,2,2,2,1
1513249742180,3,3,3,3,3,3,3,1
1513250201579,3,3,3,3,3,3,3,1
1513251609828,3,3,3,2,2,3,2,0
1513255507151,3,3,3,2,2,2,2,1
1513260597469,3,3,3,2,1,2,1,1
1513261488332,3,3,3,3,2,1,2,1
1513491401859,3,3,3,2,2,2,2,1
1513495658830,3,3,3,2,2,2,2,0
1513502138923,3,3,3,3,3,3,3,1
1513502164501,3,3,3,3,3,3,3,1
1513502376805,3,3,3,3,3,3,3,1
1513502601481,3,3,3,3,3,3,3,1
1513502774227,3,3,1,3,1,3,1,1
1513502940913,3,3,3,3,3,3,2,1
1513504156094,3,3,3,2,2,2,2,1
1513504298736,3,3,2,3,2,2,3,1
1513509570149,3,3,3,2,2,2,2,1
1513511281511,3,3,3,2,3,2,2,1
1513516596664,3,3,2,2,2,2,2,0
1513519292987,3,3,2,3,2,2,2,1
1513519566811,3,3,0,2,2,3,2,1
1513523728122,3,3,2,0,1,2,2,1
1513523748622,3,3,3,3,2,2,2,1
1513524236701,3,3,3,3,2,2,3,1
1513524252869,3,3,2,3,3,3,2,1
1513524967148,3,3,3,3,2,2,3,1
1513528660019,3,3,2,3,2,2,2,1
1513583360680,3,3,3,2,2,2,2,1
1513583741830,3,3,2,2,1,2,1,1
1513583760988,3,3,2,3,2,2,2,0
1513585303592,3,3,3,3,2,2,2,0
1513588180086,3,3,3,3,3,3,2,1
1513593652828,3,3,3,2,2,2,2,1
1513593917093,3,3,3,3,3,2,2,1
1513595845043,3,3,2,3,1,2,2,1
1513595865467,3,3,3,3,1,2,2,1
1513595892084,3,3,2,2,1,2,2,1
1513595917966,3,3,1,3,2,1,2,1
1513595942797,3,3,3,3,2,1,2,0
1513595968531,3,3,3,3,2,2,2,1
1513595993288,3,3,3,2,1,2,3,1
1513596017365,3,3,3,3,2,2,0,1
1513596042685,3,3,3,2,1,2,2,1
1513596116574,3,3,3,2,2,2,2,0
1513596166815,3,3,2,2,2,1,2,0
1513596200624,3,3,3,1,2,2,2,1
1513596224591,3,3,3,2,1,2,2,1
1513596246361,3,3,3,3,2,1,2,1
1513596273244,3,3,3,2,2,2,2,1
1513596299089,3,3,3,1,2,3,2,1
1513596326126,3,3,2,3,1,2,1,1
1513596396444,3,3,3,3,2,1,2,1
1513596423274,3,3,3,2,2,2,2,1
1513596457252,3,3,3,1,2,2,1,1
1513596482439,3,3,3,2,2,2,2,1
1513596505767,3,3,3,2,2,2,2,1
1513596591532,3,3,3,3,2,1,2,1
1513596613354,3,3,3,3,2,2,2,1
1513596635693,3,3,3,3,1,2,2,0
1513596658587,3,3,1,2,2,1,2,1
1513596682746,3,3,3,2,1,2,3,1
1513596733787,3,3,3,3,1,2,3,1
1513596756435,3,3,3,3,2,2,1,0
1513596778953,3,3,3,2,2,2,3,1
1513596801401,3,3,3,3,2,1,2,1
1513596859142,3,3,3,3,2,2,2,1
1513596887088,3,3,3,3,0,2,1,1
1513596932679,3,3,3,3,1,2,2,1
1513599325645,3,3,3,2,0,1,2,1
1513604759131,3,3,3,1,2,2,2,1
1513607741895,3,3,3,3,2,1,2,1
1513607835613,3,3,3,3,2,2,3,1
1513607908815,3,3,3,3,2,3,2,1
1513608224589,3,3,1,3,2,0,2,1
1513612186913,3,3,2,2,3,2,3,1
1513625124165,3,3,3,2,2,2,2,1
1513632412217,3,3,3,3,2,3,2,1
1513661611437,3,3,2,2,2,2,2,1
1513662645522,3,3,3,3,2,2,2,0
1513664428011,3,3,2,2,3,2,2,1
1513664837638,3,3,2,3,2,3,2,1
1513666808379,3,3,3,3,3,3,2,1
1513668231269,3,3,3,3,2,3,2,1
1513668246834,3,3,3,2,2,2,2,1
1513670059708,3,3,3,3,3,3,3,0
1513672856550,3,3,3,3,1,2,1,1
1513676532862,3,3,3,3,1,3,1,1
1513677174209,3,3,3,1,2,1,1,1
1513677388582,3,3,1,3,2,1,2,1
1513680318946,3,3,3,3,3,3,3,1
1513683310890,3,3,3,2,2,2,2,1
1513683368206,3,3,2,2,2,2,2,1
1513686743502,3,3,3,2,2,2,2,1
1513687015047,3,3,3,2,2,2,2,0
1513688223363,3,3,0,3,2,1,2,1
1513691921538,3,3,3,3,3,3,3,0
1513695204914,3,3,3,2,0,2,2,0
1513697676039,3,3,2,3,2,2,2,1
1513698198618,3,3,2,2,2,2,2,1
1513698501659,3,3,3,3,3,3,2,1
1513754340992,3,3,3,2,2,2,2,0
1513756120352,3,3,3,2,2,2,2,1
1513757574817,3,3,2,3,2,2,2,1
1513759046006,3,3,3,3,2,3,2,1
1513759093861,3,3,3,3,2,3,2,0
1513761426282,3,3,0,3,2,0,2,1
1513763282172,3,3,3,3,3,2,2,0
1513764420695,3,3,2,3,2,2,2,1
1513769349999,3,3,1,3,2,1,2,1
1513769385542,3,3,3,3,2,2,2,1
1513774593715,3,3,3,0,2,2,2,1
1513777790334,3,3,3,3,3,3,2,0
1513777943866,3,3,3,3,2,1,2,1
1513778643423,3,3,3,0,3,2,2,1
1513780445117,3,3,1,3,2,1,2,1
1513780502053,3,3,2,3,2,2,2,1
1513780578376,3,3,3,2,1,2,1,1
1513780626909,3,3,3,0,2,2,1,1
1513780649792,3,3,3,3,1,2,2,1
1513780756914,3,3,3,1,3,1,3,1
1513780860325,3,3,3,2,2,2,2,1
1513781022615,3,3,3,3,2,2,2,0
1513784387563,3,3,3,3,3,3,3,0
1513787626170,3,3,2,3,1,2,1,1
1513787642678,3,3,3,2,3,2,2,1
1513787706462,3,3,3,2,1,2,2,0
1513838286159,3,3,1,3,1,2,1,1
1513838826177,3,3,3,2,1,2,1,1
1513839724123,3,3,3,3,1,1,2,1
1513840061130,3,3,2,1,2,2,2,1
1513842606710,3,3,2,3,2,2,2,1
1513843366871,3,3,2,2,2,2,2,1
1513843381252,3,3,2,3,1,1,2,1
1513845625233,3,3,2,3,2,2,2,0
1513845946767,3,3,3,2,2,2,0,1
1513847983601,3,3,2,3,2,2,2,1
1513848232875,3,3,2,3,1,2,2,1
1513850935563,3,3,3,3,1,2,1,1
1513851920650,3,3,3,2,2,2,2,1
1513851937636,3,3,2,2,2,2,2,0
1513854482867,3,3,3,2,0,2,2,1
1513854757178,3,3,3,3,3,3,3,0
1513856626951,3,3,0,3,2,2,1,1
1513857489667,3,3,3,3,2,2,3,1
1513859763343,3,3,2,3,2,2,2,0
1513863001658,3,3,3,1,2,1,2,1
1513863063930,3,3,2,3,2,2,2,1
1513863131860,3,3,3,2,1,2,2,1
1513863807631,3,3,3,3,2,2,1,1
1513865502006,3,3,3,3,1,2,1,1
1513865557492,3,3,3,1,2,2,0,1
1513865586560,3,3,1,3,2,2,2,1
1513865658145,3,3,3,3,2,1,2,1
1513865843109,3,3,3,2,2,1,2,0
1513865913352,3,3,2,3,1,2,3,0
1513865935854,3,3,2,3,2,2,2,1
1513869408930,3,3,3,2,3,3,3,1
1513876037970,3,3,2,3,2,2,2,1
1513876152293,3,3,2,3,0,2,2,0
1513937875976,3,3,3,3,2,1,2,1
1513938161218,3,3,3,2,2,3,2,1
1513956051537,3,3,3,2,2,2,2,1
1514100635135,3,3,3,3,2,2,2,1
1514104860406,3,3,3,2,2,2,3,1
1514106540729,3,3,3,3,3,3,3,1
1514107446421,3,3,2,2,2,2,2,1
1514107821278,3,3,2,3,0,2,2,1
1514118737755,3,3,2,3,2,2,3,1
1514119312226,3,3,3,2,2,2,2,1
1514126291030,3,3,3,2,2,2,0,1
1514184739138,3,3,3,1,1,0,1,1
1514188126591,3,3,1,3,2,1,2,1
1514189707247,3,3,2,2,2,2,2,0
1514190051921,3,3,3,3,2,1,2,1
1514190244168,3,3,2,3,2,2,2,1
1514190450297,3,3,2,3,2,2,2,1
1514190806418,3,3,3,1,1,3,3,0
1514191215580,3,3,3,1,1,0,1,1
1514192545890,3,3,1,3,3,1,3,1
1514192573028,3,3,3,3,3,3,3,1
1514193321253,3,3,3,1,1,2,1,1
1514193514607,3,3,3,3,3,3,2,0
1514193729666,3,3,3,1,2,1,2,1
1514194913682,3,3,2,3,3,3,3,1
1514195427505,3,3,1,3,1,0,1,1
1514196028070,3,3,3,2,2,2,2,1
1514196723756,3,3,3,3,3,3,3,0
1514197795337,3,3,3,3,2,3,2,1
1514204252238,3,3,3,2,2,2,2,0
1514204512773,3,3,3,3,3,3,3,0
1514207821558,3,3,3,2,2,2,2,1
1514209400243,3,3,2,3,2,2,2,1
1514210712961,3,3,3,3,3,2,2,1
1514212260509,3,3,3,2,0,2,0,1
1514218591042,3,3,3,2,2,2,2,1
1514221140607,3,3,3,2,2,0,2,1
1514222180451,3,3,2,2,3,3,2,1
1514275982594,3,3,3,3,2,3,2,1
1514280056279,3,3,3,3,3,1,2,1
1514280838632,3,3,3,2,2,2,2,1
1514285700132,3,3,3,3,1,3,1,1
1514287486037,3,3,3,1,2,1,2,1
1514289071254,3,3,3,2,2,2,2,1
1514294023598,3,3,3,3,2,2,2,0
1514296416906,3,3,3,3,3,3,2,1
1514301237660,3,3,3,2,2,2,2,1
1514359863843,3,3,3,2,0,2,2,1
1514361055921,3,3,3,3,3,1,2,1
1514362632968,3,3,3,2,2,2,2,1
1514365511843,3,3,3,2,0,2,1,1
1514367246319,3,3,3,3,3,3,2,0
1514370205584,3,3,3,3,3,2,2,1
1514373277333,2,1,2,1,2,1,2,1
1514374938589,3,3,3,2,2,2,2,1
1514376269899,3,3,3,3,2,3,2,0
1514376503211,3,3,3,1,1,3,1,0
1514376776363,3,3,3,3,3,3,3,0
1514378043996,3,3,2,3,3,2,3,0
1514378394519,3,3,3,3,2,2,2,0
1514378424006,3,3,3,3,3,3,3,0
1514378697708,3,3,3,3,3,3,2,0
1514379026419,3,3,3,3,3,3,3,0
1514379384454,3,3,3,3,3,3,3,0
1514379657807,3,3,3,2,3,2,3,0
1514380958582,3,3,3,3,3,2,2,1
1514382606533,3,3,2,2,2,3,2,1
1514385490802,3,3,3,3,2,2,2,1
1514385632324,3,3,3,2,2,3,2,1
1514387755383,3,3,3,3,3,2,2,1
1514388039438,3,3,3,3,3,3,2,0
1514388274178,3,3,3,3,3,3,3,0
1514388547399,3,3,3,3,3,3,2,0
1514388782635,3,3,3,3,3,3,3,0
1514388988801,3,3,3,2,3,2,2,0
1514389257107,3,3,3,3,3,3,3,0
1514389596534,3,3,2,1,1,2,1,0
1514389949154,3,3,3,3,3,3,3,0
1514390217326,3,3,3,1,1,3,1,0
1514396342286,3,3,3,3,2,2,2,1
1514445371560,3,3,3,3,2,3,2,1
1514446678063,3,3,3,3,3,2,2,0
1514447131929,3,3,3,3,3,2,3,1
1514448068126,3,3,3,3,3,3,3,0
1514448533913,3,3,3,3,3,3,3,0
1514448806781,3,3,3,2,2,2,2,0
1514450183876,3,3,3,3,3,3,1,1
1514450674254,3,3,3,3,3,3,2,0
1514450947068,3,3,3,3,3,3,2,0
1514451220469,3,3,2,3,2,3,2,0
1514451381598,3,3,3,3,3,2,1,1
1514451440979,3,3,3,3,2,2,2,1
1514451928595,3,3,3,2,2,2,2,1
1514453078708,3,3,3,3,2,2,2,0
1514453203982,3,3,3,3,3,2,2,1
1514453691876,3,3,3,3,2,3,2,0
1514457611696,3,3,3,3,3,3,2,0
1514458498626,3,3,3,2,2,2,2,1
1514460415932,3,3,2,3,2,2,2,1
1514461118868,3,3,2,3,2,2,2,1
1514462101368,3,3,3,2,3,2,2,1
1514465960049,3,3,3,2,2,2,2,1
1514467342411,3,3,3,3,3,3,2,1
1514467893617,3,3,2,3,2,3,2,1
1514470664065,3,3,2,3,2,3,2,1
1514471216551,3,3,3,3,3,3,2,1
1514471695205,3,3,3,2,1,2,2,1
1514474041142,3,3,2,2,2,3,2,0
1514531799973,3,3,2,3,0,2,1,1
1514532411208,3,3,3,3,1,2,1,1
1514559747354,3,3,3,2,2,2,2,1
1514581848719,3,3,3,3,3,2,2,1
1514625235739,3,3,2,3,2,2,2,1
1514672475629,3,3,3,3,2,3,2,2
1514695963420,3,3,3,3,2,2,2,2
1514697157832,3,3,3,2,2,2,2,2
1514697466327,3,3,2,2,2,2,3,3
1514697487960,3,3,3,3,2,3,2,2
1514698121062,3,3,3,3,2,2,2,2
1514698375938,3,3,3,3,2,2,2,2
1514698865384,3,3,3,3,3,3,2,2
1514699177384,3,3,3,3,2,2,2,2
1514700040934,3,3,3,3,2,2,2,2
1514700467673,3,3,3,2,2,2,2,2
1514700683230,3,3,2,3,3,2,2,2
1514700927869,3,3,3,3,3,3,3,2
1514700928997,3,3,3,2,2,2,3,2
1514701012167,3,3,3,2,2,2,3,2
1514701017165,3,3,3,3,3,3,2,2
1514701097303,3,3,3,3,2,2,2,3
1514701362549,3,3,3,3,2,2,2,2
1514701414217,3,3,3,3,2,2,2,2
1514701528569,3,3,3,3,2,2,2,2
1514701657369,3,3,3,3,2,2,2,2
1514701782716,3,3,3,3,0,2,1,2
1514701784877,3,3,3,2,3,2,2,2
1514701859137,3,3,3,3,2,2,2,2
1514701881570,3,3,3,2,3,2,2,2
1514702067070,3,3,3,2,2,2,2,3
1514702078677,3,3,3,3,2,2,2,2
1514702370948,3,3,3,3,2,2,2,2
1514702387193,3,3,2,2,2,2,3,3
1514702510198,3,3,3,3,2,2,2,2
1514702732019,3,3,2,3,2,3,2,3
1514702739417,3,3,2,2,3,2,2,2
1514702763511,3,3,3,3,2,2,2,3
1514702857914,3,3,3,2,3,2,2,2
1514702860116,3,3,3,3,2,2,2,2
1514702936717,3,3,3,3,3,3,2,2
1514702980653,3,3,3,3,2,2,2,2
1514703025104,3,3,3,3,3,3,3,2
1514703204152,3,3,3,3,2,2,2,2
1514703290118,3,3,3,2,2,2,2,3
1514703316081,3,3,3,3,2,2,2,2
1514703338382,3,3,3,3,0,2,2,2
1514703384254,3,3,3,3,3,3,2,2
1514703384371,3,3,3,1,2,2,2,2
1514703388107,3,3,3,3,2,2,2,2
1514703421673,3,3,3,2,2,2,2,2
1514703422863,3,3,3,2,3,2,2,2
1514703531927,3,3,3,3,2,2,3,2
1514703546403,3,3,3,3,3,3,2,2
1514703616180,3,3,3,3,2,2,2,2
1514703715914,3,3,3,3,3,3,3,3
1514703719760,3,3,3,3,2,2,2,2
1514703727732,3,3,3,3,0,2,2,2
1514703728214,3,3,3,2,2,2,2,3
1514703776487,3,3,3,2,2,3,2,2
1514703829601,3,3,2,3,3,2,2,2
1514703878449,3,3,3,3,2,2,2,2
1514703923927,3,3,3,3,0,2,2,2
1514703952075,3,3,3,2,2,2,2,2
1514703988063,3,3,3,3,2,2,2,2
1514703989740,3,3,3,3,2,2,2,2
1514704018987,3,3,3,3,3,3,2,2
1514704033138,3,3,3,3,2,2,2,2
1514704042925,3,3,3,3,2,2,2,3
1514704059317,3,3,2,2,2,2,3,3
1514704265045,3,3,3,3,0,2,2,2
1514704335582,3,3,3,2,3,2,2,2
1514704380106,3,3,3,3,2,2,2,3
1514704403246,3,3,3,3,3,3,2,2
