EMS_CALL_IDENTIFIER,VQ_COLOR_t1,VQ_COLOR_CALLS
1507955249923,3,0
1507955250135,3,1
1507955250153,3,0
1507955250162,3,0
1507955250178,3,0
1507955250187,3,0
1507955250210,3,0
1507955250226,3,0
1507955266506,3,1
1507955269595,3,1
1507955270450,3,0
1507955271469,3,1
1507955280548,3,0
1507955281897,3,0
1507955282751,3,0
1507955285106,3,0
1507955287211,3,0
1507955288878,3,0
1507955290176,3,1
1507955290586,3,0
1507955292209,3,0
1507955296060,3,0
1507955321036,3,0
1507955322085,3,1
1507955322092,3,0
1507955322095,3,0
1507955323119,3,0
1507955323135,3,0
1507955323141,3,0
1507955862200,3,1
1507955863301,3,1
1507955863304,3,0
1507955866353,3,1
1507955868446,3,1
1507955868911,3,0
1507955876183,3,0
1507955877603,3,0
1507955885287,3,1
1507955887763,3,0
1507955892013,3,0
1507955892225,3,0
1507955896317,3,0
1507955899577,3,0
1507955899581,3,0
1507955902817,3,0
1507955923304,3,1
1507955923319,3,1
1507955923326,3,0
1507955923964,3,0
1507955923967,3,1
1507955923970,3,0
1507955923987,3,1
1507955923994,3,1
1507955982957,3,1
1507955993525,3,0
1507956001018,3,0
1507956002340,3,1
1507956003779,3,0
1507956004428,3,0
1507956251355,3,0
1507956252502,3,0
1507956254704,3,0
1507956258717,3,1
1507956261659,3,0
1507956345189,3,1
1507956350319,3,0
1507956351113,3,0
1507956352545,3,0
1507956362477,3,1
1507956363863,3,1
1507956575703,3,0
1507956630177,3,0
1507956683714,3,0
1507956683732,3,0
1507956702810,3,1
1507956704486,3,1
1507956705485,3,1
1507956706263,3,0
1507956708543,3,0
1507956709471,3,0
1507956711193,3,0
1507956711538,3,1
1507956725646,3,0
1507956725875,3,0
1507956726500,3,1
1507956726502,3,0
1507957058705,3,0
1507957058795,3,0
1507957058817,3,1
1507957058850,3,0
1507957061442,3,0
1507957062513,3,0
1507957063740,3,0
1507957064733,3,0
1507957065755,3,0
1507957066720,3,0
1507957067768,3,0
1507957068778,3,1
1507957069559,3,0
1507957070711,3,0
1507957071572,3,0
1507957072922,3,0
1507957081912,3,0
1507957084674,3,0
1507957084682,3,0
1507957085088,3,0
1507957085999,3,0
1507957086719,3,0
1507957402062,3,0
1507957402073,3,0
1507957402081,3,0
1507957402301,3,0
1507957402314,3,0
1507957402558,3,0
1507957402572,3,0
1507957421635,3,0
1507957422946,3,0
1507957423955,3,0
1507957424742,3,1
1507957427010,3,1
1507957429844,3,1
1507957431094,3,1
1507957442134,3,0
1507957443118,3,1
1507957444931,3,0
1507957445274,3,0
1507957497726,3,1
1507957497850,3,1
1507957498065,3,0
1507957498276,3,0
1507957663962,3,1
1507957769030,3,1
1507957769181,3,0
1507957769185,3,0
1507957769204,3,0
1507957769238,3,0
1507957777642,3,0
1507957784259,3,1
1507957789318,3,1
1507957790091,3,0
1507957791704,3,1
1507957792336,3,1
1507957793268,3,0
1507957802440,3,1
1507957803438,3,0
1507957807330,3,0
1507957807540,3,1
1507957807748,3,1
1507957808170,3,1
1507957808588,3,0
1507958018864,3,1
1507958018881,3,0
1507958019686,3,0
1507958125065,3,0
1507958125164,3,0
1507958125260,3,1
1507958143240,3,1
1507958153551,3,1
1507958162313,3,0
1507958164134,3,0
1507958165561,3,0
1507958168829,3,0
1507958503688,3,1
1507958512614,3,1
1507958523206,3,1
1507958523661,3,1
1507958526865,3,1
1507958528851,3,1
1507958531889,3,1
1507958533510,3,1
1507958535337,3,0
1507958536764,3,0
1507958541831,3,1
1507958549731,3,0
1507958552794,3,1
1507958584888,3,1
1507958585095,3,1
1507958622806,3,1
1507958624923,3,1
1507958836384,3,1
1507958836431,3,1
1507958836436,3,0
1507958836437,3,1
1507958836439,3,1
1507958836441,3,1
1507958836505,3,0
1507958884585,3,1
1507958885089,3,1
1507958891063,3,1
1507958892305,3,0
1507958892719,3,1
1507958911576,3,1
1507958911998,3,1
1507958912219,3,1
1507958918538,3,1
1507958925017,3,0
1507958926028,3,1
1507958928689,3,0
1507958933972,3,1
1507958934182,3,1
1507958983227,3,0
1507958984279,3,1
1507958985246,3,0
1507958987406,3,0
1507958987407,3,1
1507958989115,3,1
1507958996032,3,1
1507958996823,3,0
1507958999687,3,1
1507959008243,3,1
1507959008452,3,1
1507959009068,3,1
1507959010699,3,1
1507959064115,3,0
1507959064125,3,1
1507959064128,3,1
1507959703276,3,0
1507959706288,3,1
1507959708228,3,0
1507959712329,3,1
1507959715175,3,1
1507959728172,3,1
1507959731451,3,1
1507959731834,3,1
1507959732039,3,1
1507959732857,3,1
1507959736482,3,1
1507959737331,3,1
1507959744490,3,1
1507959746242,3,0
1507959750128,3,0
1507959751762,3,0
1507959754286,3,0
1507959754307,3,1
1507959768738,3,0
1507959770577,3,0
1507959824084,3,0
1507959828016,3,1
1507959829050,3,0
1507959829783,3,0
1507959834413,3,1
1507959835018,3,1
1507959851023,3,0
1507959854083,3,1
1507959854084,3,1
1507959856745,3,0
1507959857558,3,0
1507959857561,3,1
1507959866003,3,0
1507959868527,3,0
1507959894733,3,0
1507959896771,3,1
1507959897606,3,0
1507959899648,3,1
1507959900472,3,1
1507959900478,3,0
1507959900490,3,1
1507959952559,3,0
1507959953639,3,0
1507959964941,3,0
1507959966169,3,0
1507959968419,3,0
1507959968835,3,0
1507959970431,3,0
1507959970435,3,0
1507959973550,3,0
1507959978417,3,0
1507959984026,3,0
1507959988927,3,0
1507959989745,3,0
1507959994804,3,0
1507959995826,3,0
1507959997250,3,0
1507960000501,3,0
1507960000708,3,0
1507960002533,3,0
1507960004359,3,0
1507960004780,3,0
1507960063765,3,0
1507960064864,3,0
1507960065683,3,0
1507960066534,3,0
1507960068237,3,0
1507960096112,3,0
1507960096316,3,0
1507960096526,3,0
1507960122595,3,0
1507960125839,3,0
1507960126045,3,0
1507960128718,3,0
1507960581207,3,0
1507960581823,3,0
1507960582247,3,0
1507960588413,3,0
1507960589489,3,0
1507960590649,3,0
1507960590865,3,0
1507960593708,3,0
1507960595542,3,0
1507960596970,3,0
1507960597394,3,0
1507960597600,3,0
1507960599439,3,0
1507960602908,3,0
1507960663850,3,0
1507960665172,3,1
1507960665946,3,0
1507960668189,3,0
1507960669828,3,1
1507960670364,3,0
1507960671221,3,0
1507960672648,3,0
1507960673268,3,0
1507960674209,3,0
1507960675521,3,0
1507960684155,3,0
1507960685789,3,0
1507960686329,3,0
1507960687072,3,0
1507960688366,3,0
1507960692261,3,1
1507960693091,3,0
1507960695141,3,0
1507960695963,3,1
1507960697603,3,0
1507960697606,3,0
1507960752372,3,0
1507960755044,3,1
1507960757306,3,1
1507960758942,3,0
1507960784608,3,0
1507960785637,3,1
1507960786448,3,0
1507960787984,3,0
1507960791785,3,0
1507960792402,3,0
1507960796474,3,1
1507960797902,3,0
1507960799544,3,0
1507960805640,3,0
1507960806989,3,0
1507960809954,3,0
1507960812850,3,0
1507960816298,3,1
1507960817919,3,0
1507960818138,3,1
1507960821187,3,0
1507960824237,3,0
1507960827903,3,1
1507960832377,3,1
1507960834009,3,0
1507960835426,3,0
1507960837654,3,0
1507960839295,3,0
1507960841316,3,0
1507960894733,3,0
1507960894941,3,0
1507960896592,3,0
1507960904538,3,1
1507960995250,3,1
1507960995335,3,0
1507960995338,3,0
1507960995339,3,0
1507960995346,3,1
1507960995347,3,0
1507960995353,3,0
1507960995357,3,0
1507960995390,3,0
1507961034802,3,0
1507961035453,3,0
1507961035463,3,0
1507961035478,3,0
1507961035699,3,1
1507961035706,3,0
1507961035711,3,0
1507961044476,3,0
1507961045986,3,0
1507961046502,3,1
1507961048301,3,1
1507961380017,3,0
1507961380110,3,0
1507961380169,3,0
1507961380519,3,0
1507961380620,3,0
1507961380626,3,0
1507961380673,3,1
1507961380675,3,0
1507961380699,3,0
1507961380710,3,1
1507961542050,3,0
1507961545941,3,0
1507961546351,3,0
1507961765540,3,0
1507961766023,3,0
1507961766984,3,1
1507961768129,3,0
1507961769080,3,0
1507961770423,3,0
1507961771365,3,0
1507961773327,3,1
1507961780887,3,0
1507961780974,3,0
1507961813864,3,0
1507961814279,3,0
1507961814281,3,0
1507961814701,3,0
1507961815530,3,0
1507961815945,3,0
1507961816155,3,0
1507961816575,3,0
1507961816579,3,0
1507961817196,3,0
1507962151363,3,0
1507962154149,3,0
1507962154150,3,0
1507962154771,3,0
1507962156004,3,0
1507962156211,3,0
1507962156825,3,0
1507962157638,3,0
1507962159078,3,0
1507962159286,3,0
1507962225124,3,0
1507962227236,3,0
1507962227239,3,1
1507962240293,3,1
1507962240296,3,0
1507962240301,3,0
1507962240302,3,1
1507962240307,3,0
1507962240314,3,0
1507962240315,3,0
1507962251094,3,0
1507962277691,3,0
1507962282363,3,1
1507962282369,3,0
1507962295707,3,0
1507962295915,3,0
1507962295922,3,0
1507962296956,3,0
1507962296962,3,0
1507962297165,3,0
1507962297584,3,1
1507962298197,3,0
1507962299468,3,0
1507962299475,3,0
1507962381885,3,0
1507962381923,3,0
1507962383381,3,0
1507962383821,3,0
1507962385720,3,0
1507962438043,3,0
1507962438251,3,0
1507962476509,3,0
1507962485611,3,0
1507962487436,3,0
1507962541179,3,0
1507962541377,3,0
1507962541597,3,0
1507962541616,3,1
1507962541624,3,0
1507962541828,3,0
1507962541846,3,0
1507962541852,3,0
1507962542270,3,0
1507962542313,3,0
1507962542314,3,0
1507962542325,3,1
1507962734447,3,0
1507962841753,3,0
1507962841984,3,0
1507962842190,3,0
1507962842219,3,0
1507962842227,3,0
1507962842640,3,1
1507962842644,3,1
1507962842650,3,1
1507962849778,3,1
1507962849793,3,1
1507962898381,3,0
1507962898585,3,0
1507962898800,3,0
1507962898806,3,1
1507962898808,3,0
1507962899029,3,0
1507962899035,3,0
1507962899051,3,0
1507962899054,3,0
1507962899703,3,0
1507963202370,3,0
1507963202583,3,0
1507963202601,3,0
1507963203427,3,0
1507963203434,3,0
1507963203644,3,0
1507963203662,3,0
1507963203679,3,0
1507963270531,3,1
1507963270532,3,1
1507963270537,3,0
1507963270553,3,0
1507963270986,3,1
1507963270988,3,0
1507963270991,3,0
1507963270997,3,0
1507963270998,3,0
1507963271213,3,0
1507963271480,3,0
1507963566671,3,0
1507963570651,3,1
1507963570861,3,0
1507963575041,3,1
1507963575659,3,1
1507963578110,3,1
1507963579330,3,0
1507963581163,3,0
1507963582992,3,0
1507963586707,3,0
1507963590393,3,0
1507963591613,3,0
1507963593769,3,1
1507963595392,3,0
1507963607756,3,0
1507963608180,3,0
1507963667290,3,0
1507963667943,3,0
1507963671113,3,0
1507963671873,3,0
1507963672170,3,1
1507963673025,3,0
1507963674009,3,0
1507963677704,3,1
1507963677915,3,0
1507963678324,3,0
1507963699876,3,0
1507963701304,3,0
1507963704964,3,0
1507963708014,3,0
1507963712085,3,1
1507963738292,3,0
1507963738297,3,0
1507963738316,3,0
1507963738524,3,0
1507963739392,3,0
1507963739610,3,0
1507963739814,3,0
1507963740239,3,1
1507963740865,3,0
1507963741282,3,0
1507963741499,3,0
1507963741501,3,0
1507963741714,3,0
1507964076650,3,1
1507964087322,3,0
1507964087734,3,0
1507964087942,3,0
1507964087952,3,0
1507964087954,3,0
1507964088570,3,0
1507964088991,3,0
1507964091019,3,0
1507964091228,3,0
1507964093260,3,0
1507964146702,3,0
1507964147429,3,1
1507964148265,3,1
1507964149593,3,0
1507964151578,3,0
1507964151785,3,0
1507964154103,3,0
1507964256654,3,0
1507964256670,3,0
1507964256701,3,0
1507964256702,3,0
1507964256704,3,0
1507964256747,3,0
1507964256754,3,1
1507964256759,3,0
1507964256764,3,0
1507964256767,3,0
1507964256777,3,0
1507964256785,3,0
1507964256791,3,0
1507964256802,3,0
1507964256815,3,0
1507964256820,3,0
1507964256874,3,0
1507964257490,3,0
1507964257503,3,0
1507964257530,3,0
1507964257531,3,0
1507964257546,3,0
1507964257575,3,0
1507964257576,3,0
1507964257578,3,1
1507964257788,3,1
1507964267642,3,0
1507964270543,3,0
1507964271385,3,0
1507964272659,3,0
1507964273368,3,0
1507964274512,3,1
1507964275908,3,1
1507964276726,3,0
1507964277699,3,0
1507964287720,3,0
1507964288743,3,0
1507964291687,3,0
1507964292256,3,0
1507964292718,3,0
1507964293971,3,0
1507964295572,3,0
1507964295944,3,0
1507964297039,3,1
1507964299026,3,1
1507964311348,3,0
1507964311762,3,0
1507964314410,3,0
1507964316042,3,0
1507964317470,3,0
1507964318694,3,0
1507964319308,3,0
1507964319515,3,0
1507964322970,3,0
1507964326425,3,0
1507964327242,3,0
1507964386788,3,1
1507964387614,3,1
1507964389666,3,1
1507964390938,3,0
1507964392205,3,1
1507964392829,3,1
1507964401026,3,0
1507964401236,3,1
1507964408531,3,0
1507964431243,3,0
1507964431253,3,1
1507964437346,3,1
1507964441824,3,1
1507964445902,3,0
1507964446724,3,0
1507965419507,3,1
1507965419753,3,1
1507965420196,3,1
1507965721948,3,1
1507965722954,3,1
1507965722960,3,1
1507965722975,3,1
1507965722989,3,0
1507965785942,3,1
1507965785959,3,1
1507965785960,3,1
1507965785987,3,1
1507966081528,3,1
1507966166293,3,0
1507966166300,3,0
1507966169227,3,0
1507966177933,3,1
1507966186814,3,0
1507967148302,3,1
1507967149547,3,0
1507967151571,3,0
1507967152550,3,0
1507967153595,3,0
1507967154732,3,0
1507967155716,3,0
1507967157850,3,0
1507967159621,3,0
1507967169031,3,0
1507967183893,3,0
1507967184939,3,0
1507967186384,3,0
1507967187423,3,0
1507967187639,3,0
1507967188069,3,0
1507967192822,3,0
1507967194477,3,0
1507967194688,3,1
1507967196345,3,0
1507967197956,3,0
1507967205278,3,0
1507967208733,3,0
1507967213404,3,1
1507967213407,3,0
1507967303851,3,0
1507967303860,3,0
1507967304905,3,0
1507967306354,3,1
1507967332525,3,0
1507967333355,3,0
1507967663288,3,0
1507967873055,3,0
1507967873444,3,0
1507967876770,3,0
1507968087171,3,1
1507968087383,3,0
1507968087639,3,0
1507968087852,3,0
1507968087856,3,0
1507968088285,3,1
1507968240299,3,0
1507968240316,3,0
1507968348067,3,0
1507968348508,3,0
1507968350997,3,0
1507968352448,3,0
1507968952760,3,1
1507968955793,3,1
1507968956825,3,1
1507969228592,3,0
1507969228810,3,1
1507969230270,3,1
1507969231100,3,1
1507969233788,3,0
1507969234830,3,0
1507969236901,3,0
1507969237740,3,1
1507969321146,3,1
1507969330252,3,0
1507969331457,3,0
1507969332286,3,0
1507969334493,3,0
1507969337105,3,1
1507969550852,3,0
1507969551898,3,1
1507969657949,3,0
1507969657992,3,0
1507969679272,3,1
1507969680255,3,1
1507969681803,3,1
1507969697765,3,0
1507969697771,3,0
1507969697772,3,0
1507969699015,3,0
1507969699440,3,0
1507969699858,3,0
1507969911034,3,1
1507969911455,3,0
1507969912085,3,0
1507969913339,3,0
1507970018111,3,0
1507970018347,3,0
1507970031321,3,1
1507970038585,3,0
1507970039438,3,1
1507970040643,3,0
1507970041624,3,0
1507970050554,3,0
1507970051623,3,0
1507970053856,3,0
1507970264073,3,0
1507970267152,3,0
1507970372340,3,0
1507970372783,3,0
1507970372799,3,0
1507970390624,3,1
1507970392702,3,1
1507970393524,3,0
1507970394721,3,0
1507970395650,3,0
1507970396961,3,0
1507970397753,3,0
1507970400787,3,0
1507970401606,3,0
1507970411720,3,0
1507970412914,3,0
1507970414169,3,0
1507970415445,3,0
1507970416026,3,0
1507970871198,3,0
1507970871927,3,0
1507970872774,3,0
1507970874388,3,0
1507970875246,3,0
1507970876492,3,0
1507970877210,3,0
1507970881235,3,0
1507970882861,3,0
1507970885105,3,0
1507970890585,3,1
1507970898557,3,0
1507970899367,3,0
1507970899991,3,1
1507970901626,3,0
1507970908536,3,0
1507970909163,3,0
1507970909169,3,0
1507970909797,3,0
1507970911234,3,0
1507970913275,3,0
1507970914687,3,0
1507970917335,3,0
1507970917341,3,0
1507970917351,3,0
1507970918595,3,0
1507970920224,3,0
1507970921613,3,0
1507970934261,3,0
1507970938527,3,0
1507970938734,3,0
1507970938948,3,0
1507970938958,3,0
1507970991091,3,0
1507970991881,3,0
1507970994424,3,0
1507970994631,3,1
1507970995197,3,0
1507970996513,3,0
1507970998520,3,0
1507970998741,3,0
1507970999345,3,0
1507971000223,3,0
1507971002283,3,0
1507971002774,3,0
1507971015133,3,0
1507971015137,3,0
1507971015549,3,1
1507971018992,3,0
1507971019818,3,0
1507971021856,3,0
1507971023293,3,0
1507971026553,3,0
1507971030438,3,1
1507971031865,3,0
1507971035132,3,0
1507971035136,3,0
1507971035974,3,0
1507971038629,3,0
1507971039048,3,1
1507971041086,3,0
1507971041908,3,0
1507971042725,3,0
1507971097559,3,0
1507971097575,3,1
1507971097579,3,0
1507971097588,3,1
1507971097596,3,0
1507971097609,3,0
1507971112128,3,0
1507971113179,3,0
1507971115176,3,1
1507971116244,3,1
1507971117270,3,1
1507971118064,3,1
1507971120054,3,0
1507971121302,3,0
1507971123124,3,0
1507971132046,3,0
1507971132598,3,0
1507971133803,3,0
1507971134629,3,0
1507971188049,3,1
1507971711528,3,0
1507971717409,3,1
1507971717616,3,1
1507971717824,3,0
1507971718030,3,0
1507971722484,3,0
1507971722488,3,1
1507971722908,3,0
1507971723117,3,0
1507971724550,3,0
1507971745769,3,0
1507971746380,3,0
1507971746601,3,0
1507971752899,3,1
1507971755361,3,0
1507971755765,3,0
1507971756586,3,0
1507971757406,3,0
1507971757617,3,0
1507971761686,3,0
1507971763319,3,0
1507971763532,3,0
1507971772086,3,0
1507971772292,3,0
1507971774336,3,0
1507971776802,3,1
1507971777626,3,0
1507971778670,3,0
1507971781736,3,0
1507971781958,3,1
1507971782386,3,1
1507971782393,3,0
1507971833383,3,1
1507971839856,3,1
1507971840747,3,1
1507971841807,3,0
1507971842968,3,1
1507971851907,3,0
1507971853145,3,0
1507971854605,3,0
1507971854934,3,0
1507971856126,3,1
1507971856623,3,0
1507972120130,3,0
1507972123238,3,0
1507972123871,3,0
1507972176149,3,0
1507972176187,3,0
1507972176237,3,0
1507972176279,3,0
1507972196972,3,1
1507972198007,3,0
1507972198989,3,1
1507972204907,3,1
1507972432112,3,1
1507972537955,3,0
1507972538008,3,0
1507972538026,3,1
1507972538028,3,1
1507972562630,3,1
1507972563318,3,1
1507972572393,3,1
1507972574573,3,1
1507972575989,3,1
1507972790001,3,1
1507972792028,3,1
1507972795133,3,1
1507972823332,3,1
1507972825027,3,1
1507973248029,3,1
1507973248061,3,1
1507973282817,3,1
1507973283952,3,1
1507973292931,3,1
1507973295827,3,1
1507973298321,3,1
1507973300193,3,1
1507973354384,3,1
1507973354826,3,1
1507973356277,3,1
1507973686621,3,0
1507974240018,3,0
1507974241440,3,0
1507974242423,3,0
1507974243601,3,0
1507974244404,3,0
1507974264141,3,0
1507974264346,3,0
1507974264964,3,0
1507974266188,3,0
1507974268232,3,0
1507974271283,3,0
1507974274721,3,0
1507974280415,3,0
1507974281036,3,0
1507974283077,3,0
1507974284499,3,0
1507974284916,3,1
1507974285123,3,0
1507974285945,3,0
1507974286367,3,0
1507974287585,3,0
1507974290838,3,0
1507974292468,3,0
1507974353164,3,0
1507974355367,3,1
1507974356293,3,0
1507974357144,3,0
1507974358236,3,0
1507974359437,3,0
1507974360244,3,0
1507974361276,3,0
1507974363053,3,1
1507974363596,3,1
1507974364264,3,0
1507974373501,3,0
1507974428863,3,1
1507974428867,3,0
1507974428870,3,1
1507974429267,3,0
1507974429706,3,0
1507974430142,3,0
1507974453619,3,1
1507974455799,3,0
1507974457464,3,0
1507974458699,3,1
1507974459115,3,0
1507974460951,3,0
1507974473501,3,1
1507974476908,3,1
1507974477123,3,0
1507974479654,3,0
1507974479860,3,0
1507974480725,3,0
1507974481457,3,0
1507974482317,3,0
1507974484689,3,0
1507974497138,3,1
1507974499165,3,1
1507974499995,3,0
1507974502815,3,0
1507974709940,3,0
1507974709994,3,0
1507974710063,3,0
1507974710085,3,1
1507974710093,3,0
1507974720596,3,1
1507974723680,3,0
1507974733681,3,1
1507974735581,3,1
1507974738086,3,1
1507974738856,3,1
1507974739957,3,0
1507974759389,3,0
1507974761014,3,1
1507974790083,3,1
1507974794777,3,1
1507974801294,3,1
1507974833671,3,1
1507974838714,3,0
1507974839839,3,0
1507974841939,3,1
1507974844777,3,1
1507974846435,3,1
1507974846813,3,1
1507974853789,3,1
1507974862372,3,1
1507974862375,3,1
1507974862377,3,0
1507974862379,3,1
1507974862395,3,1
1507974871334,3,0
1507975443182,0,1
1507975454332,2,0
1507975455323,1,1
1507975456245,2,1
1507975802207,1,1
1507975802495,3,1
1507975802499,3,1
1507975802505,3,1
1507975802507,3,1
1507975862190,3,0
1507975862405,3,0
1507975862613,3,0
1507975862826,3,0
1507975863074,3,1
1507975863247,3,1
1507975863256,3,1
1507975864083,3,0
1507975864309,3,1
1507975868895,3,1
1507975869118,3,0
1507975869567,3,0
1507975876710,3,1
1507975876923,3,0
1507975878579,3,0
1507975878789,3,1
1507975914295,3,0
1507975915665,3,0
1507975917262,3,0
1507975920944,3,0
1507975921553,3,0
1507975927820,3,0
1507975929861,3,0
1507975930078,3,0
1507975930287,3,1
1507975931713,3,0
1507975989753,3,1
1507975989968,3,0
1507976018875,3,0
1507976019297,3,0
1507976022352,3,0
1507976022561,3,0
1507976026443,3,0
1507976034520,3,0
1507976035956,3,0
1507976037940,3,0
1507976039766,3,0
1507976064073,3,0
1507976067329,3,0
1507976069366,3,0
1507976069573,3,0
1507976078709,3,0
1507976130500,3,0
1507976130517,3,0
1507976130519,3,0
1507976130739,3,0
1507976130760,3,0
1507976130769,3,0
1507976130780,3,0
1507976130997,3,0
1507976131006,3,0
1507976131010,3,1
1507976131014,3,0
1507976131023,3,0
1507976131024,3,1
1507976131028,3,1
1507976131076,3,1
1507976131078,3,0
1507976131843,3,0
1507976131863,3,1
1507976132070,3,0
1507976132077,3,0
1507976132088,3,0
1507976132105,3,0
1507976132123,3,0
1507976132329,3,1
1507976132340,3,0
1507976132342,3,0
1507976132346,3,0
1507976132352,3,1
1507976155420,3,1
1507976162906,3,0
